in_dma_act,200704,207872,200704,200704,802816,207872,200704,802816,207872,200704,802816,415744,100352,802816,401408,107520,100352,401408,107520,100352,401408,107520,100352,401408,215040,50176,401408,200704,57344,50176,200704,57344,50176,200704,57344,50176,200704,57344,50176,200704,57344,50176,200704,114688,25088,200704,100352,25088,25088,100352,25088,25088
in_dma_wgt,200704,1806336,802816,802816,802816,1806336,802816,802816,1806336,802816,1605632,7225344,1048576,6422528,1048576,2359296,1048576,1048576,2359296,1048576,1048576,2359296,1048576,2097152,9437184,1048576,8388608,1048576,2359296,1048576,1048576,2359296,1048576,1048576,2359296,1048576,1048576,2359296,1048576,1048576,2359296,1048576,2097152,9437184,1048576,8388608,1048576,2359296,1048576,1048576,2359296,1048576
out_dma_act,200704,121088,802816,802816,200704,121088,802816,200704,121088,802816,401408,163200,401408,888832,100352,61952,401408,100352,61952,401408,100352,61952,401408,200704,86528,200704,458752,50176,30720,200704,50176,30720,200704,50176,30720,200704,50176,30720,200704,50176,30720,200704,100352,43008,100352,229376,25088,12800,100352,25088,12800,100352
mem_wgt,3584,32256,3584,3584,6272,32256,3584,6272,32256,3584,6272,56448,6272,6272,6272,56448,6272,6272,56448,6272,6272,56448,6272,6272,56448,6272,6272,6272,56448,6272,6272,56448,6272,6272,56448,6272,6272,56448,6272,6272,56448,6272,6272,56448,6272,6272,6272,56448,6272,6272,56448,6272
mem_in_act,5184,5184,5184,5184,9072,5184,5184,9072,5184,5184,9072,9072,9072,9072,9072,9072,9072,9072,9072,9072,9072,9072,9072,9072,9072,9072,9072,9072,9072,9072,9072,9072,9072,9072,9072,9072,9072,9072,9072,9072,9072,9072,9072,9072,5488,9072,5488,5488,5488,5488,5488,5488
mem_out_act,5184,3136,20736,20736,5184,3136,20736,5184,3136,20736,10368,4096,41472,23040,10368,6272,41472,10368,6272,41472,10368,6272,41472,20736,8192,82944,46080,20736,12544,82944,20736,12544,82944,20736,12544,82944,20736,12544,82944,20736,12544,82944,41472,16384,100352,92160,25088,12800,100352,25088,12800,100352
mem_partial_product,0,0,0,0,4536,0,0,4536,0,0,4536,1792,4536,2520,4536,2744,4536,4536,2744,4536,4536,2744,4536,4536,1792,4536,2520,4536,2744,4536,4536,2744,4536,4536,2744,4536,4536,2744,4536,4536,2744,4536,4536,1792,2744,2520,2744,1400,2744,2744,1400,2744
mem_wgt_accesses,200704,1806336,802816,802816,802816,1806336,802816,802816,1806336,802816,1605632,7225344,1048576,6422528,1048576,2359296,1048576,1048576,2359296,1048576,1048576,2359296,1048576,2097152,9437184,1048576,8388608,1048576,2359296,1048576,1048576,2359296,1048576,1048576,2359296,1048576,1048576,2359296,1048576,1048576,2359296,1048576,2097152,9437184,1048576,8388608,1048576,2359296,1048576,1048576,2359296,1048576
mem_in_act_accesses,602112,1158144,1204224,1204224,2408448,1158144,1204224,2408448,1158144,1204224,3211264,2063872,1103872,5390336,1605632,844800,1103872,1605632,844800,1103872,1605632,844800,1103872,2408448,1635840,1003520,4759552,1204224,671744,1003520,1204224,671744,1003520,1204224,671744,1003520,1204224,671744,1003520,1204224,671744,1003520,2207744,1589248,953344,4444160,1103872,562688,953344,1103872,562688,953344
mem_out_act_accesses,401408,242176,1605632,1605632,802816,242176,1605632,802816,242176,1605632,1605632,489600,1204224,3555328,602112,185856,1204224,602112,185856,1204224,602112,185856,1204224,1204224,346112,802816,2752512,551936,122880,802816,551936,122880,802816,551936,122880,802816,551936,122880,802816,551936,122880,802816,1103872,258048,602112,2523136,501760,76800,602112,501760,76800,602112
