in_dma_act,151200,415872,401408,401408,1247616,301056,225792,484416,451584,225792,484416,112896,100352,172800,150528,100352,172800,150528,100352,172800,75264,87808,98304,150528,87808,98304,150528,87808,98304,150528,87808,98304,150528,206976,147456,225792,206976,147456,225792,206976,147456,28224,7840,47040,47040,7840,47040,47040,7840,47040,47040,15680
in_dma_wgt,864,288,512,1536,146016,2304,3456,63504,3456,3456,63504,4608,6144,27648,6144,6144,27648,6144,6144,27648,12288,24576,13824,24576,24576,13824,24576,24576,13824,24576,24576,13824,36864,55296,20736,55296,55296,20736,55296,55296,20736,92160,153600,8640,153600,153600,8640,153600,153600,8640,307200,409600
out_dma_act,1591328,247808,200704,1204224,484800,75264,451584,278784,75264,451584,183600,25088,150528,92928,25088,150528,92928,25088,150528,64896,12544,75264,55296,12544,75264,55296,12544,75264,55296,12544,75264,55296,18816,112896,82944,18816,112896,82944,18816,112896,56448,7840,47040,24000,7840,47040,24000,7840,47040,24000,15680,62720
mem_wgt,864,288,512,896,504,2304,1344,504,2688,1344,504,3584,1792,504,3584,1792,504,3584,1792,504,6272,3584,504,6272,3584,504,6272,3584,504,6272,3584,504,6272,5376,504,6272,5376,504,6272,5376,504,6272,6272,504,6272,6272,504,6272,6272,504,6272,6272
mem_in_act,243,2592,2592,1296,4536,7776,1944,4536,9072,1944,4536,9072,2592,4536,9072,2592,4536,9072,2592,4536,9072,5184,4536,9072,5184,4536,9072,5184,4536,9072,5184,4536,9072,7776,4536,9072,7776,4536,9072,7776,4536,5488,5488,2744,5488,5488,2744,5488,5488,2744,5488,5488
mem_out_act,1591328,1568,200704,1204224,1792,75264,451584,2744,75264,451584,1792,25088,150528,2744,25088,150528,2744,25088,150528,1792,12544,75264,2744,12544,75264,2744,12544,75264,2744,12544,75264,2744,18816,112896,2744,18816,112896,2744,18816,112896,1792,7840,47040,1400,7840,47040,1400,7840,47040,1400,15680,62720
mem_partial_product,0,0,0,0,0,0,0,0,75264,0,0,25088,0,0,25088,0,0,25088,0,0,12544,0,0,12544,0,0,12544,0,0,12544,0,0,18816,0,0,18816,0,0,18816,0,0,7840,47040,0,7840,47040,0,7840,47040,0,15680,62720
mem_wgt_accesses,864,288,512,1536,146016,2304,3456,63504,3456,3456,63504,4608,6144,27648,6144,6144,27648,6144,6144,27648,12288,24576,13824,24576,24576,13824,24576,24576,13824,24576,24576,13824,36864,55296,20736,55296,55296,20736,55296,55296,20736,92160,153600,8640,153600,153600,8640,153600,153600,8640,307200,409600
mem_in_act_accesses,352350,1378944,802816,802816,2900160,602112,451584,1586880,903168,451584,1119168,225792,200704,552960,301056,200704,552960,301056,200704,397440,150528,175616,319488,301056,175616,319488,301056,175616,319488,301056,175616,319488,301056,413952,479232,451584,413952,479232,451584,413952,340992,112896,148960,147840,188160,148960,147840,188160,148960,147840,329280,376320
mem_out_act_accesses,2224928,495616,401408,2408448,969600,150528,903168,557568,225792,903168,367200,75264,301056,185856,75264,301056,185856,75264,301056,129792,37632,150528,110592,62720,150528,110592,62720,150528,110592,62720,150528,110592,94080,225792,165888,131712,225792,165888,131712,225792,112896,54880,141120,48000,78400,141120,48000,78400,141120,48000,156800,250880
mem_partial_product_acceses,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
in_rf_act_accesses,1864350,1385472,401408,401408,2074944,301056,225792,1571328,451584,225792,793152,112896,100352,532224,150528,100352,532224,150528,100352,279552,75264,87808,313344,150528,87808,313344,150528,87808,313344,150528,87808,313344,150528,206976,470016,225792,206976,470016,225792,206976,241920,84672,141120,139200,141120,141120,139200,141120,141120,139200,282240,360640
out_rf_act_accesses,633600,247808,1003520,3612672,484800,1053696,1806336,278784,1580544,1806336,183600,526848,752640,92928,702464,752640,92928,702464,752640,64896,351232,752640,55296,689920,752640,55296,689920,752640,55296,689920,752640,55296,1034880,1580544,82944,1561728,1580544,82944,1561728,1580544,56448,650720,1081920,24000,1081920,1081920,24000,1081920,1081920,24000,2163840,2885120
wgt_rf_accesses,6458400,658944,1490944,4472832,1696032,1806336,2709504,798336,2709504,2709504,689472,1032192,1376256,304128,1376256,1376256,304128,1376256,1376256,269568,688128,1376256,165888,1376256,1376256,165888,1376256,1376256,165888,1376256,1376256,165888,2064384,3096576,248832,3096576,3096576,248832,3096576,3096576,217728,1290240,2150400,86400,2150400,2150400,86400,2150400,2150400,86400,4300800,5734400
in_rf_act_size,112,21,112,112,42,112,112,42,112,112,42,112,112,42,112,112,42,112,112,42,112,112,42,112,112,42,112,112,42,112,112,42,112,112,42,112,112,42,112,112,42,112,112,42,112,112,42,112,112,42,112,112
out_rf_act_size,112,7,112,112,14,112,112,14,112,112,14,112,112,14,112,112,14,112,112,14,112,112,14,112,112,14,112,112,14,112,112,14,112,112,14,112,112,14,112,112,14,112,112,14,112,112,14,112,112,14,112,112
wgt_rf_size,7056,9,784,784,18,784,784,18,784,784,18,784,784,18,784,784,18,784,784,18,784,784,18,784,784,18,784,784,18,784,784,18,784,784,18,784,784,18,784,784,18,784,784,18,784,784,18,784,784,18,784,784
padd_ops,0,0,0,0,0,0,0,0,75264,0,0,25088,0,0,25088,0,0,25088,0,0,12544,0,0,37632,0,0,37632,0,0,37632,0,0,56448,0,0,94080,0,0,94080,0,0,39200,47040,0,62720,47040,0,62720,47040,0,125440,125440
padd_cycles_max_per_batch,0,0,0,0,0,0,0,0,49,0,0,16,0,0,16,0,0,16,0,0,8,0,0,8,0,0,8,0,0,8,0,0,8,0,0,8,0,0,8,0,0,3,18,0,3,18,0,3,18,0,6,23
padd_util_cycles,0,0,0,0,0,0,0,0,41.99999999999998,0,0,14.628571428571432,0,0,14.628571428571432,0,0,14.628571428571432,0,0,5.785714285714285,0,0,17.357142857142854,0,0,17.357142857142854,0,0,17.357142857142854,0,0,21.92857142857143,0,0,36.54761904761905,0,0,36.54761904761905,0,0,13.647959183673471,15.446428571428571,0,21.836734693877556,15.446428571428571,0,21.836734693877556,15.446428571428571,0,42.61904761904762,40.45918367346939
padd_cycles,0,0,0,0,0,0,0,0,49,0,0,16,0,0,16,0,0,16,0,0,8,0,0,24,0,0,24,0,0,24,0,0,24,0,0,40,0,0,40,0,0,15,18,0,24,18,0,24,18,0,48,46
padd_units_available,112,0,112,112,0,112,112,0,112,112,0,112,112,0,112,112,0,112,112,0,112,112,0,112,112,0,112,112,0,112,112,0,112,112,0,112,112,0,112,112,0,112,112,0,112,112,0,112,112,0,112,112
total_padd_units,112,0,112,112,0,112,112,0,112,112,0,112,112,0,112,112,0,112,112,0,112,112,0,112,112,0,112,112,0,112,112,0,112,112,0,112,112,0,112,112,0,112,112,0,112,112,0,112,112,0,112,112
mac_util_cycles,11093,2112,4060,6006,5875,3791,3602,2264,1246,3602,2519,407,1777,850,1019,1777,850,1019,1777,970,421,1678,489,254,1678,489,254,1678,489,254,1678,489,353,3788,736,115,3788,736,115,3788,811,44,787,287,181,787,287,181,787,287,354,2057
total_mac_units,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784
cycles_max_per_batch,50425,24,18459,46382,41,5194,18669,41,5243,18669,41,1584,7168,41,1584,7168,41,1584,7168,41,792,3304,41,792,3304,41,792,3304,41,792,3304,41,904,5096,41,904,5096,41,904,5096,41,353,2118,39,353,2118,39,353,2118,39,706,2753
dma_cycles,2376,4,6280,6296,2281,4740,3582,992,7110,3582,992,1836,1664,432,2448,1664,432,2448,1664,432,1368,1756,216,2736,1756,216,2736,1756,216,2736,1756,216,2928,4098,324,4392,4098,324,4392,4098,324,1881,2522,135,3135,2522,135,3135,2522,135,5535,6645
mac_units_available,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784
is_dma_cycle_selected,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,8,0,0,8,0,0,0,0
