in_dma_act,151872,415872,401408,831744,401408,430592,802816,430592,301056,200704,602112,200704,250880,100352,501760,100352,501760,100352,501760,100352,501760,100352,501760,100352,250880,50176,501760
in_dma_wgt,864,288,2048,576,8192,4608,16384,4608,32768,2304,65536,2304,131072,4608,262144,4608,262144,4608,262144,4608,262144,4608,262144,4608,524288,9216,1048576
out_dma_act,1591328,359552,802816,373120,401408,373248,401408,193536,200704,173056,200704,89856,100352,73728,100352,73728,100352,73728,100352,73728,100352,73728,100352,39936,50176,25600,50176
mem_wgt,864,288,2048,576,6272,1008,6272,1008,6272,1008,6272,1008,6272,1008,6272,1008,6272,1008,6272,1008,6272,1008,6272,1008,6272,1008,6272
mem_in_act,3888,41472,41472,82944,72576,145152,72576,145152,43904,87808,43904,87808,10976,21952,10976,21952,10976,21952,10976,21952,10976,21952,10976,21952,2744,5488,2744
mem_out_act,1591328,36992,802816,38080,351232,129472,351232,66640,87808,75712,87808,39312,21952,16128,21952,16128,21952,16128,21952,16128,21952,16128,21952,8736,5488,2800,5488
mem_partial_product,0,0,0,0,351232,0,351232,0,87808,0,87808,0,21952,0,21952,0,21952,0,21952,0,21952,0,21952,0,5488,0,5488
mem_wgt_accesses,864,288,2048,576,8192,4608,16384,4608,32768,2304,65536,2304,131072,4608,262144,4608,262144,4608,262144,4608,262144,4608,262144,4608,524288,9216,1048576
mem_in_act_accesses,370188,1575936,802816,2020992,802816,1633280,1605632,1046784,602112,759808,1204224,487424,501760,358400,1003520,358400,1003520,358400,1003520,358400,1003520,358400,1003520,236544,501760,157696,1003520
mem_out_act_accesses,2327168,719104,1605632,746240,1204224,746496,1605632,387072,802816,346112,1204224,179712,602112,147456,1103872,147456,1103872,147456,1103872,147456,1103872,147456,1103872,79872,551936,51200,1003520
mem_partial_product_acceses,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
