in_dma_act,151872,415872,32,8,401408,200704,1247616,96,4,301056,75264,484416,144,6,451584,75264,518400,144,6,112896,31360,245760,240,10,188160,31360,216000,240,10,47040,15680,94080,480,20,94080,15680,94080,480,20,94080,15680,94080,480,20,94080,21952,131712,672,28,131712,21952,131712,672,28,131712,21952,131712,672,28,32928,9408,56448,1152,48,56448,9408,56448,1152,48,56448,9408,56448,1152,48,56448,9408,56448,1152,48,56448,15680
in_dma_wgt,864,288,256,256,512,75264,42336,384,384,36864,55296,20736,864,864,55296,55296,57600,864,864,23040,38400,24000,2400,2400,38400,38400,8640,2400,2400,19200,38400,4320,9600,9600,38400,38400,4320,9600,9600,38400,38400,12000,9600,9600,53760,75264,16800,18816,18816,75264,75264,16800,18816,18816,75264,75264,16800,18816,18816,129024,221184,28800,55296,55296,221184,221184,28800,55296,55296,221184,221184,28800,55296,55296,221184,221184,10368,55296,55296,368640,409600
out_dma_act,674784,320000,8,32,200704,1204224,513600,4,96,75264,451584,360000,6,144,75264,451584,164736,6,144,31360,188160,138240,10,240,31360,188160,87360,10,240,15680,94080,69120,20,480,15680,94080,69120,20,480,15680,94080,48000,20,480,21952,131712,67200,28,672,21952,131712,67200,28,672,21952,131712,40320,28,672,9408,56448,10368,48,1152,9408,56448,10368,48,1152,9408,56448,10368,48,1152,9408,56448,28800,48,1152,15680,62720
mem_wgt,864,288,256,256,512,1344,756,168,336,1008,2016,756,252,504,1008,2016,2100,252,504,1680,3360,2100,420,840,1680,3360,756,420,840,3360,3528,756,840,1680,3360,3528,756,840,1680,3360,3528,2100,840,1680,3528,3528,2100,1176,2352,3528,3528,2100,1176,2352,3528,3528,2100,1176,2352,3528,3528,2100,2016,3528,3528,3528,2100,2016,3528,3528,3528,2100,2016,3528,3528,3528,756,2016,3528,3528,3528
mem_in_act,972,10368,32,8,10368,5184,27216,42,4,13608,7776,27216,42,6,13608,7776,27216,42,6,13608,12960,27216,42,10,13608,12960,27216,42,10,8232,8232,16464,42,20,8232,8232,16464,42,20,8232,8232,16464,42,20,8232,8232,16464,42,28,8232,8232,16464,42,28,8232,8232,16464,42,28,2058,2058,4116,42,42,2058,2058,4116,42,42,2058,2058,4116,42,42,2058,2058,4116,42,42,2058,2058
mem_out_act,4352,8192,8,32,5184,31104,11424,4,96,7776,46656,21504,6,144,7776,46656,9408,6,144,12960,77760,16464,10,240,12960,77760,11424,10,240,15680,94080,12096,20,480,15680,94080,12096,20,480,15680,94080,8400,20,480,21952,131712,8400,28,672,21952,131712,8400,28,672,21952,131712,5040,28,672,9408,56448,756,48,1152,9408,56448,756,48,1152,9408,56448,756,48,1152,9408,56448,2100,48,1152,15680,62720
mem_partial_product,0,0,0,0,0,0,0,4,0,7776,0,0,6,0,7776,0,0,6,0,12960,0,0,10,0,12960,0,0,10,0,15680,16464,0,20,0,15680,16464,0,20,0,15680,16464,0,20,0,16464,16464,0,28,0,16464,16464,0,28,0,16464,16464,0,28,0,4116,4116,0,48,84,4116,4116,0,48,84,4116,4116,0,48,84,4116,4116,0,48,84,4116,4116
mem_wgt_accesses,864,288,256,256,512,75264,42336,384,384,36864,55296,20736,864,864,55296,55296,57600,864,864,23040,38400,24000,2400,2400,38400,38400,8640,2400,2400,19200,38400,4320,9600,9600,38400,38400,4320,9600,9600,38400,38400,12000,9600,9600,53760,75264,16800,18816,18816,75264,75264,16800,18816,18816,75264,75264,16800,18816,18816,129024,221184,28800,55296,55296,221184,221184,28800,55296,55296,221184,221184,28800,55296,55296,221184,221184,10368,55296,55296,368640,409600
mem_in_act_accesses,362052,1510272,64,16,802816,602112,2965824,192,12,602112,225792,1737216,288,18,903168,225792,1503360,288,18,225792,125440,1167360,480,40,376320,125440,511200,480,40,94080,109760,336000,960,140,188160,109760,336000,960,140,188160,109760,430080,960,140,282240,197568,602112,1344,252,395136,197568,602112,1344,252,395136,197568,376320,1344,252,131712,141120,177408,2304,720,225792,141120,177408,2304,720,225792,141120,177408,2304,720,225792,141120,177408,2304,720,282240,266560
mem_out_act_accesses,1349568,640000,16,64,401408,2408448,1027200,16,192,301056,903168,720000,30,288,376320,903168,329472,30,288,156800,376320,276480,70,480,219520,376320,174720,70,480,109760,282240,138240,260,960,203840,282240,138240,260,960,203840,282240,96000,260,960,285376,526848,134400,476,1344,373184,526848,134400,476,1344,373184,526848,80640,476,1344,159936,338688,20736,1392,3456,272832,338688,20736,1392,3456,272832,338688,20736,1392,3456,272832,338688,57600,1392,3456,454720,564480
