in_dma_act,151200,415872,32,8,401408,200704,1247616,96,4,301056,75264,484416,144,6,451584,75264,518400,144,6,112896,31360,245760,240,10,188160,31360,216000,240,10,47040,15680,122880,480,20,94080,15680,122880,480,20,94080,15680,155520,480,20,94080,21952,217728,672,28,131712,21952,217728,672,28,131712,21952,217728,672,28,32928,9408,56448,1152,48,56448,9408,56448,1152,48,56448,9408,56448,1152,48,56448,9408,56448,1152,48,56448,15680
in_dma_wgt,864,288,256,256,512,259584,146016,384,384,112896,169344,63504,864,864,169344,169344,176400,864,864,92160,153600,96000,2400,2400,153600,153600,34560,2400,2400,76800,153600,17280,9600,9600,153600,153600,17280,9600,9600,153600,153600,48000,9600,9600,215040,301056,67200,18816,18816,301056,301056,67200,18816,18816,301056,301056,67200,18816,18816,129024,221184,28800,55296,55296,221184,221184,28800,55296,55296,221184,221184,28800,55296,55296,221184,221184,10368,55296,55296,368640,409600
out_dma_act,633600,247808,8,32,200704,1204224,484800,4,96,75264,451584,278784,6,144,75264,451584,125856,6,144,31360,188160,61440,10,240,31360,188160,81120,10,240,15680,94080,69120,20,480,15680,94080,69120,20,480,15680,94080,48000,20,480,21952,131712,67200,28,672,21952,131712,67200,28,672,21952,131712,56448,28,672,9408,56448,10368,48,1152,9408,56448,10368,48,1152,9408,56448,10368,48,1152,9408,56448,28800,48,1152,15680,62720
mem_wgt,864,288,256,256,512,672,378,336,168,2016,1008,378,504,252,2016,1008,1050,504,252,3360,1680,1050,840,420,3360,1680,378,840,420,3528,3360,378,1680,840,3528,3360,378,1680,840,3528,3360,1050,1680,840,3528,3528,1050,2352,1176,3528,3528,1050,2352,1176,3528,3528,1050,2352,1176,3528,3528,1050,3528,2016,3528,3528,1050,3528,2016,3528,3528,1050,3528,2016,3528,3528,378,3528,2016,3528,3528
mem_in_act,243,2592,32,8,2592,1296,3402,84,4,6804,1944,3402,84,6,6804,1944,3402,84,6,6804,3240,3402,84,10,6804,3240,3402,84,10,6804,6480,3402,84,20,6804,6480,3402,84,20,6804,6480,3402,84,20,6804,6804,3402,84,28,6804,6804,3402,84,28,6804,6804,3402,84,28,4116,4116,2058,84,48,4116,4116,2058,84,48,4116,4116,2058,84,48,4116,4116,2058,84,48,4116,4116
mem_out_act,1024,1568,8,32,1296,7776,1344,4,96,1944,11664,2058,6,144,1944,11664,882,6,144,3240,19440,1050,10,240,3240,19440,1344,10,240,6480,38880,2058,20,480,6480,38880,2058,20,480,6480,38880,1050,20,480,9072,54432,1050,28,672,9072,54432,1050,28,672,9072,54432,882,28,672,9408,56448,378,48,1152,9408,56448,378,48,1152,9408,56448,378,48,1152,9408,56448,1050,48,1152,15680,62720
mem_partial_product,0,0,0,0,0,0,0,4,0,1944,0,0,6,0,1944,0,0,6,0,3240,0,0,10,0,3240,0,0,10,0,3402,0,0,20,0,3402,0,0,20,0,3402,0,0,20,0,3402,3402,0,28,0,3402,3402,0,28,0,3402,3402,0,28,0,2058,2058,0,42,0,2058,2058,0,42,0,2058,2058,0,42,0,2058,2058,0,42,0,2058,2058
mem_wgt_accesses,864,288,256,256,512,259584,146016,384,384,112896,169344,63504,864,864,169344,169344,176400,864,864,92160,153600,96000,2400,2400,153600,153600,34560,2400,2400,76800,153600,17280,9600,9600,153600,153600,17280,9600,9600,153600,153600,48000,9600,9600,215040,301056,67200,18816,18816,301056,301056,67200,18816,18816,301056,301056,67200,18816,18816,129024,221184,28800,55296,55296,221184,221184,28800,55296,55296,221184,221184,28800,55296,55296,221184,221184,10368,55296,55296,368640,409600
mem_in_act_accesses,352350,1378944,64,16,802816,802816,2900160,192,16,602112,376320,1586880,288,30,903168,376320,1347840,288,30,225792,219520,860160,480,70,376320,219520,496800,480,70,141120,203840,399360,960,260,282240,203840,399360,960,260,282240,203840,587520,960,260,376320,373184,822528,1344,476,526848,373184,822528,1344,476,526848,373184,580608,1344,476,197568,272832,177408,3456,1392,338688,272832,177408,3456,1392,338688,272832,177408,3456,1392,338688,272832,177408,3456,1392,508032,501760
mem_out_act_accesses,1267200,495616,16,64,401408,2408448,969600,12,192,225792,903168,557568,18,288,225792,903168,251712,18,288,94080,376320,122880,40,480,125440,376320,162240,40,480,62720,188160,138240,140,960,109760,188160,138240,140,960,109760,188160,96000,140,960,153664,395136,134400,252,1344,197568,395136,134400,252,1344,197568,395136,112896,252,1344,84672,225792,20736,720,2304,141120,225792,20736,720,2304,141120,225792,20736,720,2304,141120,225792,57600,720,2304,235200,313600
mem_partial_product_acceses,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
in_rf_act_accesses,1864350,1385472,32,8,401408,602112,2074944,96,12,301056,301056,1571328,144,24,451584,301056,1149552,144,24,112896,188160,798720,240,60,188160,188160,349440,240,60,94080,188160,391680,480,240,188160,188160,391680,480,240,188160,188160,585600,480,240,282240,351232,819840,672,448,395136,351232,819840,672,448,395136,351232,508032,672,448,164640,263424,148608,2304,1344,282240,263424,148608,2304,1344,282240,263424,148608,2304,1344,282240,263424,167040,2304,1344,451584,486080
out_rf_act_accesses,633600,247808,40,64,1003520,3612672,484800,56,96,1053696,1806336,278784,126,144,1580544,1806336,125856,126,144,658560,1128960,61440,350,480,1097600,1128960,81120,350,480,548800,1128960,69120,1380,1440,1081920,1128960,69120,1380,1440,1081920,1128960,48000,1380,1440,1514688,2107392,67200,2688,2688,2107392,2107392,67200,2688,2688,2107392,2107392,56448,2688,2688,903168,1580544,10368,7920,8064,1552320,1580544,10368,7920,8064,1552320,1580544,10368,7920,8064,1552320,1580544,28800,7920,8064,2587200,2885120
wgt_rf_accesses,6458400,658944,512,512,1490944,4472832,1696032,768,768,1806336,2709504,798336,1728,1728,2709504,2709504,1638000,1728,1728,1290240,2150400,768000,4800,4800,2150400,2150400,336960,4800,4800,1075200,2150400,207360,19200,19200,2150400,2150400,207360,19200,19200,2150400,2150400,480000,19200,19200,3010560,4214784,672000,37632,37632,4214784,4214784,672000,37632,37632,4214784,4214784,672000,37632,37632,1806336,3096576,172800,110592,110592,3096576,3096576,172800,110592,110592,3096576,3096576,172800,110592,110592,3096576,3096576,103680,110592,110592,5160960,5734400
in_rf_act_size,112,21,112,112,112,112,42,112,112,112,112,42,112,112,112,112,70,112,112,112,112,70,112,112,112,112,42,112,112,112,112,42,112,112,112,112,42,112,112,112,112,70,112,112,112,112,70,112,112,112,112,70,112,112,112,112,70,112,112,112,112,70,112,112,112,112,70,112,112,112,112,70,112,112,112,112,42,112,112,112,112
out_rf_act_size,112,7,112,112,112,112,14,112,112,112,112,14,112,112,112,112,14,112,112,112,112,14,112,112,112,112,14,112,112,112,112,14,112,112,112,112,14,112,112,112,112,14,112,112,112,112,14,112,112,112,112,14,112,112,112,112,14,112,112,112,112,14,112,112,112,112,14,112,112,112,112,14,112,112,112,112,14,112,112,112,112
wgt_rf_size,7056,9,784,784,784,784,18,784,784,784,784,18,784,784,784,784,50,784,784,784,784,50,784,784,784,784,18,784,784,784,784,18,784,784,784,784,18,784,784,784,784,50,784,784,784,784,50,784,784,784,784,50,784,784,784,784,50,784,784,784,784,50,784,784,784,784,50,784,784,784,784,50,784,784,784,784,18,784,784,784,784
padd_ops,0,0,0,0,0,0,0,4,0,75264,0,0,6,0,75264,0,0,6,0,31360,0,0,20,0,62720,0,0,20,0,31360,0,0,100,0,78400,0,0,100,0,78400,0,0,100,0,109760,131712,0,196,0,153664,131712,0,196,0,153664,131712,0,196,0,65856,112896,0,624,0,122304,112896,0,624,0,122304,112896,0,624,0,122304,112896,0,624,0,203840,188160
padd_cycles_max_per_batch,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1,0,1,1,0,1,0,1,1,0,1,0,1,1,0,1,0,1,1,0,1,0,1,1,0,1,0,1,1,0,1,0,1,1
padd_util_cycles,0,0,0,0,0,0,0,0.5714285714285714,0,41.99999999999998,0,0,0.8571428571428571,0,41.99999999999998,0,0,0.8571428571428571,0,15.238095238095239,0,0,1.4285714285714286,0,30.476190476190478,0,0,1.4285714285714286,0,13.904761904761907,0,0,4.761904761904762,0,34.76190476190476,0,0,4.761904761904762,0,34.76190476190476,0,0,4.761904761904762,0,48.33333333333336,53.33333333333338,0,5.25,0,67.66666666666671,53.33333333333338,0,5.25,0,67.66666666666671,53.33333333333338,0,5.25,0,29.333333333333325,46.71428571428574,0,21.976190476190478,0,54.476190476190496,46.71428571428574,0,21.976190476190478,0,54.476190476190496,46.71428571428574,0,21.976190476190478,0,54.476190476190496,46.71428571428574,0,21.976190476190478,0,87.90476190476187,77.85714285714285
padd_cycles,0,0,0,0,0,0,0,1,0,49,0,0,1,0,49,0,0,1,0,16,0,0,2,0,32,0,0,2,0,16,0,0,5,0,40,0,0,5,0,40,0,0,5,0,60,64,0,7,0,84,64,0,7,0,84,64,0,7,0,35,56,0,26,0,65,56,0,26,0,65,56,0,26,0,65,56,0,26,0,104,93
padd_units_available,112,0,112,112,112,112,0,112,112,112,112,0,112,112,112,112,0,112,112,112,112,0,112,112,112,112,0,112,112,112,112,0,112,112,112,112,0,112,112,112,112,0,112,112,112,112,0,112,112,112,112,0,112,112,112,112,0,112,112,112,112,0,112,112,112,112,0,112,112,112,112,0,112,112,112,112,0,112,112,112,112
total_padd_units,112,0,112,112,112,112,0,112,112,112,112,0,112,112,112,112,0,112,112,112,112,0,112,112,112,112,0,112,112,112,112,0,112,112,112,112,0,112,112,112,112,0,112,112,112,112,0,112,112,112,112,0,112,112,112,112,0,112,112,112,112,0,112,112,112,112,0,112,112,112,112,0,112,112,112,112,0,112,112,112,112
