in_dma_act,150528,401408,32,8,401408,200704,0,0,4,301056,75264,0,0,6,451584,75264,0,0,6,112896,31360,0,0,10,188160,31360,0,0,10,94080,7526400,0,0,20,188160,7526400,0,0,20,188160,7526400,0,0,20,282240,14751744,0,0,28,395136,14751744,0,0,28,395136,14751744,0,0,28,164640,10838016,0,0,48,282240,10838016,0,0,48,282240,10838016,0,0,48,282240,10838016,0,0,48,451584,470400
in_dma_wgt,864,288,256,256,512,1536,864,384,384,2304,3456,1296,864,864,3456,3456,3600,864,864,5760,9600,6000,2400,2400,9600,9600,2160,2400,2400,19200,38400,4320,9600,9600,38400,38400,4320,9600,9600,38400,38400,12000,9600,9600,53760,75264,16800,18816,18816,75264,75264,16800,18816,18816,75264,75264,16800,18816,18816,129024,221184,28800,55296,55296,221184,221184,28800,55296,55296,221184,221184,28800,55296,55296,221184,221184,10368,55296,55296,368640,409600
out_dma_act,1591328,387200,8,32,200704,0,0,12544,96,75264,0,0,18816,144,75264,0,0,4704,144,31360,0,0,7840,240,31360,0,0,1960,240,15680,0,0,3920,480,15680,0,0,3920,480,15680,0,0,3920,480,21952,0,0,5488,672,21952,0,0,5488,672,21952,0,0,1372,672,9408,0,0,2352,1152,9408,0,0,2352,1152,9408,0,0,2352,1152,9408,0,0,2352,1152,15680,62720
mem_wgt,864,18,256,256,512,16,9,4,172,2304,24,9,6,258,3360,24,25,6,258,5600,40,25,10,430,5600,40,9,10,430,6020,56,9,20,860,6020,56,9,20,860,6020,56,25,20,860,6020,56,25,28,1204,6020,56,25,28,1204,6020,56,25,28,1204,6020,56,25,42,2064,6020,56,25,42,2064,6020,56,25,42,2064,6020,56,9,42,2064,6020,6020
mem_in_act,150528,25088,32,8,401408,200704,0,0,4,301056,75264,0,0,6,439040,75264,0,0,6,109760,31360,0,0,10,109760,31360,0,0,10,27440,10976,0,0,20,27440,10976,0,0,20,27440,10976,0,0,20,27440,10976,0,0,28,27440,10976,0,0,28,27440,10976,0,0,28,6860,2744,0,0,48,6860,2744,0,0,48,6860,2744,0,0,48,6860,2744,0,0,48,6860,6860
mem_out_act,1591328,24200,8,32,200704,12544,6105,12544,43,75264,3136,2916,18816,43,75264,3136,1404,4704,43,31360,784,576,7840,43,31360,784,351,1960,43,8428,196,144,3920,43,8428,196,144,3920,43,8428,196,100,3920,43,8428,196,100,5488,43,8428,196,100,5488,43,8428,196,60,1372,43,2107,49,9,2352,43,2107,49,9,2352,43,2107,49,9,2352,43,2107,49,25,2352,43,2107,2107
mem_partial_product,0,0,0,0,0,0,0,12544,0,0,0,0,18816,0,75264,0,0,4704,0,31360,0,0,7840,0,31360,0,0,1960,0,8428,196,0,3920,0,8428,196,0,3920,0,8428,196,0,3920,0,8428,196,0,5488,0,8428,196,0,5488,0,8428,196,0,1372,0,2107,49,0,2352,0,2107,49,0,2352,0,2107,49,0,2352,0,2107,49,0,2352,0,2107,2107
mem_wgt_accesses,864,288,256,256,512,1536,864,384,384,2304,3456,1296,864,864,3456,3456,3600,864,864,5760,9600,6000,2400,2400,9600,9600,2160,2400,2400,19200,38400,4320,9600,9600,38400,38400,4320,9600,9600,38400,38400,12000,9600,9600,53760,75264,16800,18816,18816,75264,75264,16800,18816,18816,75264,75264,16800,18816,18816,129024,221184,28800,55296,55296,221184,221184,28800,55296,55296,221184,221184,28800,55296,55296,221184,221184,10368,55296,55296,368640,409600
mem_in_act_accesses,374976,1584128,64,16,802816,19468288,1784832,301056,16,602112,10913280,1306368,451584,30,903168,10913280,1056384,112896,30,225792,7557760,806400,188160,70,376320,7557760,268800,47040,70,188160,15052800,241920,94080,260,376320,15052800,241920,94080,260,376320,15052800,336000,94080,260,564480,29503488,470400,131712,476,790272,29503488,470400,131712,476,790272,29503488,244608,32928,476,329280,21676032,120960,112896,1344,564480,21676032,120960,112896,1344,564480,21676032,120960,112896,1344,564480,21676032,120960,112896,1344,903168,940800
mem_out_act_accesses,2383424,774400,16,64,401408,1204224,586080,1216768,192,150528,451584,419904,2728320,288,225792,451584,202176,682080,288,94080,188160,138240,1889440,480,94080,188160,84240,472360,480,47040,188160,69120,1885520,960,78400,188160,69120,1885520,960,78400,188160,48000,1885520,960,109760,263424,67200,3693424,1344,131712,263424,67200,3693424,1344,131712,263424,40320,923356,1344,56448,225792,10368,2711856,2304,94080,225792,10368,2711856,2304,94080,225792,10368,2711856,2304,94080,225792,28800,2711856,2304,156800,250880
mem_partial_product_acceses,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
in_rf_act_accesses,2590080,1950080,32,8,401408,19267584,2365632,301056,12,301056,10838016,2130624,451584,24,451584,10838016,1651680,112896,24,112896,7526400,1336320,188160,60,188160,7526400,349920,47040,60,94080,7526400,368640,94080,240,188160,7526400,368640,94080,240,188160,7526400,508800,94080,240,282240,14751744,712320,131712,448,395136,14751744,712320,131712,448,395136,14751744,355488,32928,448,164640,10838016,148608,112896,1296,282240,10838016,148608,112896,1296,282240,10838016,148608,112896,1296,282240,10838016,167040,112896,1296,451584,470400
out_rf_act_accesses,792096,387200,40,64,1003520,3612672,586080,1204224,96,1053696,1806336,419904,2709504,144,1580544,1806336,202176,677376,144,658560,1128960,138240,1881600,480,1097600,1128960,84240,470400,480,548800,1128960,69120,1881600,1440,1081920,1128960,69120,1881600,1440,1081920,1128960,48000,1881600,1440,1514688,2107392,67200,3687936,2688,2107392,2107392,67200,3687936,2688,2107392,2107392,40320,921984,2688,903168,1580544,10368,2709504,8064,1552320,1580544,10368,2709504,8064,1552320,1580544,10368,2709504,8064,1552320,1580544,28800,2709504,8064,2587200,2885120
wgt_rf_accesses,288576,63360,512,512,114688,344064,143424,43008,768,258048,387072,139968,96768,1728,387072,387072,288000,48384,1728,322560,537600,288000,134400,4800,537600,537600,86400,67200,4800,537600,1075200,103680,268800,19200,1075200,1075200,103680,268800,19200,1075200,1075200,240000,268800,19200,1505280,2107392,336000,526848,37632,2107392,2107392,336000,526848,37632,2107392,2107392,285600,263424,37632,1806336,3096576,172800,774144,110592,3096576,3096576,172800,774144,110592,3096576,3096576,172800,774144,110592,3096576,3096576,103680,774144,110592,5160960,5734400
in_rf_act_size,98,21,98,98,98,56,21,42,98,98,56,21,42,98,98,56,35,42,98,98,56,35,42,98,98,56,21,42,98,98,56,21,42,98,98,56,21,42,98,98,56,35,42,98,98,56,35,42,98,98,56,35,42,98,98,56,35,42,98,98,56,35,42,98,98,56,35,42,98,98,56,35,42,98,98,56,21,42,98,98,98
out_rf_act_size,98,7,98,98,98,56,7,42,98,98,56,7,42,98,98,56,7,42,98,98,56,7,42,98,98,56,7,42,98,98,56,7,42,98,98,56,7,42,98,98,56,7,42,98,98,56,7,42,98,98,56,7,42,98,98,56,7,42,98,98,56,7,42,98,98,56,7,42,98,98,56,7,42,98,98,56,7,42,98,98,98
wgt_rf_size,6174,9,686,686,686,392,9,294,686,686,392,9,294,686,686,392,25,294,686,686,392,25,294,686,686,392,9,294,686,686,392,9,294,686,686,392,9,294,686,686,392,25,294,686,686,392,25,294,686,686,392,25,294,686,686,392,25,294,686,686,392,25,294,686,686,392,25,294,686,686,392,25,294,686,686,392,9,294,686,686,686
padd_ops,0,0,0,0,0,0,0,1191680,0,0,0,0,2690688,0,75264,0,0,672672,0,31360,0,0,1873760,0,31360,0,0,468440,0,15680,94080,0,1877680,0,47040,94080,0,1877680,0,47040,94080,0,1877680,0,65856,131712,0,3682448,0,87808,131712,0,3682448,0,87808,131712,0,920612,0,37632,169344,0,2707152,0,75264,169344,0,2707152,0,75264,169344,0,2707152,0,75264,169344,0,2707152,0,125440,125440
padd_cycles_max_per_batch,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1,0,3,1,0,1,0,3,1,0,1,0,3,1,0,1,0,4,1,0,1,0,4,1,0,1,0,4,1,0,2,0,8,1,0,2,0,8,1,0,2,0,8,1,0,2,0,8,2
padd_util_cycles,0,0,0,0,0,0,0,54.28571428571424,0,0,0,0,122.57142857142875,0,0.8571428571428571,0,0,122.57142857142875,0,0.9523809523809524,0,0,170.7142857142857,0,0.9523809523809524,0,0,170.7142857142857,0,1.7585034013605443,68.57142857142904,0,456.19047619047956,0,10.551020408163266,68.57142857142904,0,456.19047619047956,0,10.551020408163266,68.57142857142904,0,456.19047619047956,0,16.102040816326532,95.99999999999969,0,503.25,0,26.836734693877553,95.99999999999969,0,503.25,0,26.836734693877553,95.99999999999969,0,503.25,0,44.62585034013605,493.71428571432136,0,1945.7380952380615,0,160.65306122448976,493.71428571432136,0,1945.7380952380615,0,160.65306122448976,493.71428571432136,0,1945.7380952380615,0,160.65306122448976,493.71428571432136,0,1945.7380952380615,0,253.7142857142856,79.17551020408159
padd_cycles,0,0,0,0,0,0,0,95,0,0,0,0,143,0,1,0,0,143,0,1,0,0,239,0,1,0,0,239,0,2,480,0,479,0,12,480,0,479,0,12,480,0,479,0,18,672,0,671,0,30,672,0,671,0,30,672,0,671,0,50,3456,0,2302,0,180,3456,0,2302,0,180,3456,0,2302,0,180,3456,0,2302,0,288,90
padd_units_available,98,0,98,98,98,56,0,42,98,98,56,0,42,98,98,56,0,42,98,98,56,0,42,98,98,56,0,42,98,98,56,0,42,98,98,56,0,42,98,98,56,0,42,98,98,56,0,42,98,98,56,0,42,98,98,56,0,42,98,98,56,0,42,98,98,56,0,42,98,98,56,0,42,98,98,56,0,42,98,98,98
total_padd_units,98,0,98,98,98,56,0,42,98,98,56,0,42,98,98,56,0,42,98,98,56,0,42,98,98,56,0,42,98,98,56,0,42,98,98,56,0,42,98,98,56,0,42,98,98,56,0,42,98,98,56,0,42,98,98,56,0,42,98,98,56,0,42,98,98,56,0,42,98,98,56,0,42,98,98,56,0,42,98,98,98
mac_util_cycles,6200,334,5,3,3144,48249,1002,3030,5,2669,27276,1010,9092,11,3981,27276,1728,2318,11,1185,19320,1900,3897,32,1566,19320,1223,1075,32,897,6249,1920,2217,126,3252,6249,1920,2217,126,3252,6249,2745,2217,126,4887,0,3843,3198,252,7351,0,3843,3198,252,7351,0,4173,1223,252,5351,4838,3974,4032,739,16073,4838,3974,4032,739,16073,4838,3974,4032,739,16073,4838,3179,4032,739,25945,12428
total_mac_units,686,98,686,686,686,784,784,784,686,686,784,784,784,686,686,784,784,784,686,686,784,784,784,686,686,784,784,784,686,686,784,784,784,686,686,784,784,784,686,686,784,784,784,686,686,784,784,784,686,686,784,784,784,686,686,784,784,784,686,686,784,784,784,686,686,784,784,784,686,686,784,784,784,686,686,784,784,784,686,686,686
cycles_max_per_batch,24802,58,29,50,12579,12565,58,3158,64,3178,3157,39,3158,64,6364,3157,48,806,64,1688,805,33,813,64,1695,805,30,225,64,533,218,25,232,64,1060,218,25,232,64,1060,218,26,232,64,1060,218,26,239,64,1334,218,26,239,64,1334,218,27,92,64,599,71,23,177,64,1072,71,23,177,64,1072,71,23,177,64,1072,71,23,177,64,1072,352
dma_cycles,2365,4,4,4,6280,3160,13,6,6,4740,1230,20,13,13,14022,1230,56,13,13,3656,640,93,37,37,4892,640,33,37,37,2802,118200,67,150,150,9735,118200,67,150,150,9735,118200,187,150,150,14437,231672,262,294,294,22662,231672,262,294,294,22662,231672,262,294,294,14147,172800,450,864,864,42279,172800,450,864,864,42279,172800,450,864,864,42279,172800,162,864,864,68886,31796
mac_units_available,686,98,686,686,686,392,98,294,686,686,392,98,294,686,686,392,98,294,686,686,392,98,294,686,686,392,98,294,686,686,392,98,294,686,686,392,98,294,686,686,392,98,294,686,686,392,98,294,686,686,392,98,294,686,686,392,98,294,686,686,392,98,294,686,686,392,98,294,686,686,392,98,294,686,686,392,98,294,686,686,686
is_dma_cycle_selected,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,4,0,0,0,0,8,0,0,0,0,8,0,0,0,0,12,0,0,0,0,15,0,0,0,0,15,0,0,0,0,25,0,0,0,0,45,0,0,0,0,45,0,0,0,0,45,0,0,0,0,72,90
is_mac_cycle_selected,1,16,1,1,1,96,96,96,3,0,144,144,144,4,0,144,144,144,4,0,240,240,240,6,0,240,240,240,6,0,960,480,480,12,0,960,480,480,12,0,960,480,480,12,0,1344,672,672,16,0,1344,672,672,16,0,1344,672,672,16,0,4608,1152,1152,27,0,4608,1152,1152,27,0,4608,1152,1152,27,0,4608,1152,1152,27,0,0
mac_cycles,24802,928,29,50,12579,1206240,5568,303072,157,3178,454608,5616,454608,228,9548,454608,6912,115920,228,2534,193200,7920,194880,363,2541,193200,7200,53760,363,1575,208320,12000,110880,726,5236,208320,12000,110880,726,5236,208320,12480,110880,726,7749,291648,17472,159936,1003,11655,291648,17472,159936,1003,11655,291648,18144,61152,1003,8505,322560,26496,201600,1714,25480,322560,26496,201600,1714,25480,322560,26496,201600,1714,25480,322560,26496,201600,1714,41524,21126
timing_cycles,0,0,0,0,0,1206240,5568,303167,0,0,454608,5616,454751,0,0,454608,6912,116063,0,0,193200,7920,195119,0,0,193200,7200,53999,0,0,208800,12000,111359,0,0,208800,12000,111359,0,0,208800,12480,111359,0,0,292320,17472,160607,0,0,292320,17472,160607,0,0,292320,18144,61823,0,0,326016,26496,203902,0,0,326016,26496,203902,0,0,326016,26496,203902,0,0,326016,26496,203902,0,0,0
cycles_total,24802,928,29,50,12579,1206240,5568,303167,157,4740.0,454608,5616,454751,228,14022.5,454608,6912,116063,228,3656.5,193200,7920,195119,363,4892.5,193200,7200,53999,363,2802.5,208800,12000,111359,726,9735.0,208800,12000,111359,726,9735.0,208800,12480,111359,726,14437.5,292320,17472,160607,1003,22662.5,292320,17472,160607,1003,22662.5,292320,18144,61823,1003,14147.875,326016,26496,203902,1714,42279.75,326016,26496,203902,1714,42279.75,326016,26496,203902,1714,42279.75,326016,26496,203902,1714,68886.0,31796.875
global_cycles,24802,928,29,50,12579,0,0,1212556,157,4740.0,0,0,461065,228,14022.5,0,0,456220,228,3656.5,0,0,196729,363,4892.5,0,0,193650,363,2802.5,0,0,209264,726,9735.0,0,0,209264,726,9735.0,0,0,209264,726,14437.5,0,0,292798,1003,22662.5,0,0,292798,1003,22662.5,0,0,292504,1003,14147.875,0,0,326370,1714,42279.75,0,0,326370,1714,42279.75,0,0,326370,1714,42279.75,0,0,326370,1714,68886.0,31796.875
