in_dma_act,225792
in_dma_wgt,55296
out_dma_act,18816
mem_wgt,490
mem_in_act,1372
mem_out_act,13720
mem_partial_product,13720
mem_wgt_accesses,829440
mem_in_act_accesses,451584
mem_out_act_accesses,1580544
mem_partial_product_acceses,0
in_rf_act_accesses,225792
out_rf_act_accesses,1561728
wgt_rf_accesses,1548288
in_rf_act_size,700
out_rf_act_size,700
wgt_rf_size,4900
padd_ops,1542912
padd_cycles_max_per_batch,82
padd_util_cycles,6222
padd_cycles,6806
padd_units_available,700
total_padd_units,700
mac_util_cycles,18052
total_mac_units,4900
cycles_max_per_batch,23322
dma_cycles,186027
mac_units_available,4900
is_dma_cycle_selected,0
is_mac_cycle_selected,166
mac_cycles,1805748
timing_cycles,0
cycles_total,1812554
global_cycles,1812554
-hx-wx-cx-mac_wx-mac_wx_type-mac_cx-hxx-wxx-cxx-fx-mac_wxx-mac_wxx_type-mac_cxx-mac_fx-dma_cycles-hxx2-wxx2-cxx2-fx2-mac_wxx2-mac_wxx2_type-mac_cxx2-mac_fx2,0,0,0,0,0,0,56,56,7,70,100,7,0,0,0.015625,0,0,0,0,0,0,0,0
