in_dma_act,112896
in_dma_wgt,55296
out_dma_act,18816
mem_wgt,288
mem_in_act,588
mem_out_act,18816
mem_partial_product,18816
mem_wgt_accesses,829440
mem_in_act_accesses,225792
mem_out_act_accesses,3631488
mem_partial_product_acceses,0
in_rf_act_accesses,112896
out_rf_act_accesses,3612672
wgt_rf_accesses,1548288
in_rf_act_size,700
out_rf_act_size,700
wgt_rf_size,4900
padd_ops,3593856
padd_cycles_max_per_batch,191
padd_util_cycles,17961
padd_cycles,18336
padd_units_available,700
total_padd_units,700
mac_util_cycles,0
total_mac_units,4900
cycles_max_per_batch,59327
dma_cycles,253602
mac_units_available,4900
is_dma_cycle_selected,0
is_mac_cycle_selected,192
mac_cycles,5706624
timing_cycles,0
cycles_total,5724960
global_cycles,5724960
-hx-wx-cx-mac_wx-mac_wx_type-mac_cx-hxx-wxx-cxx-fx-mac_wxx-mac_wxx_type-mac_cxx-mac_fx-dma_cycles-hxx2-wxx2-cxx2-fx2-mac_wxx2-mac_wxx2_type-mac_cxx2-mac_fx2,0,0,0,0,0,0,56,56,3,144,100,7,0,0,0.015625,0,0,0,0,0,0,0,0
