in_dma_act,3612672
in_dma_wgt,55296
out_dma_act,18816
mem_wgt,6
mem_in_act,392
mem_out_act,588
mem_partial_product,588
mem_wgt_accesses,829440
mem_in_act_accesses,7225344
mem_out_act_accesses,5437824
mem_partial_product_acceses,0
in_rf_act_accesses,3612672
out_rf_act_accesses,5419008
wgt_rf_accesses,1548288
in_rf_act_size,700
out_rf_act_size,700
wgt_rf_size,4900
padd_ops,5400192
padd_cycles_max_per_batch,287
padd_util_cycles,566784
padd_cycles,1322496
padd_units_available,700
total_padd_units,700
mac_util_cycles,0
total_mac_units,4900
cycles_max_per_batch,62783
dma_cycles,8281584
mac_units_available,4900
is_dma_cycle_selected,0
is_mac_cycle_selected,9216
mac_cycles,288981504
timing_cycles,0
cycles_total,290304000
global_cycles,290304000
-hx-wx-cx-mac_wx-mac_wx_type-mac_cx-hxx-wxx-cxx-fx-mac_wxx-mac_wxx_type-mac_cxx-mac_fx-dma_cycles-hxx2-wxx2-cxx2-fx2-mac_wxx2-mac_wxx2_type-mac_cxx2-mac_fx2,0,0,0,0,0,0,56,56,2,3,100,7,0,0,0.015625,0,0,0,0,0,0,0,0
