in_dma_act,564480
in_dma_wgt,55296
out_dma_act,18816
mem_wgt,84
mem_in_act,784
mem_out_act,4116
mem_partial_product,4116
mem_wgt_accesses,829440
mem_in_act_accesses,1128960
mem_out_act_accesses,2728320
mem_partial_product_acceses,0
in_rf_act_accesses,564480
out_rf_act_accesses,2709504
wgt_rf_accesses,1548288
in_rf_act_size,700
out_rf_act_size,700
wgt_rf_size,4900
padd_ops,2690688
padd_cycles_max_per_batch,143
padd_util_cycles,36281
padd_cycles,51480
padd_units_available,700
total_padd_units,700
mac_util_cycles,0
total_mac_units,4900
cycles_max_per_batch,33407
dma_cycles,702090
mac_units_available,4900
is_dma_cycle_selected,0
is_mac_cycle_selected,720
mac_cycles,11985120
timing_cycles,0
cycles_total,12036600
global_cycles,12036600
-hx-wx-cx-mac_wx-mac_wx_type-mac_cx-hxx-wxx-cxx-fx-mac_wxx-mac_wxx_type-mac_cxx-mac_fx-dma_cycles-hxx2-wxx2-cxx2-fx2-mac_wxx2-mac_wxx2_type-mac_cxx2-mac_fx2,0,0,0,0,0,0,56,56,4,21,100,7,0,0,0.015625,0,0,0,0,0,0,0,0
