in_dma_act,151200,0,50466816,0,201867264,0,760384,53231616,0,212926464,0,387200,58982400,0,476985600,0,200704,103876864,0,103876864,0,103876864,0,103876864,0,103876864,0,103876864,0,103876864,0,103876864,0,103876864,0,103876864,0,103876864,0,103876864,0,103876864,0,103876864,0,103876864,0,103876864,0,103876864,0,103876864,0,103876864,0,103876864,0,103876864,0,103876864,0,103876864,0,103876864,0,103876864,0,103876864,0,142688,51380224,0,115605504,0
in_dma_wgt,864,18432,36864,8192,9437184,16384,8192,2359296,819200,9437184,1638400,32768,2359296,1677312,19079424,4769856,186368,4769856,2119936,4769856,2119936,4769856,2119936,4769856,2119936,4769856,2119936,4769856,2119936,4769856,2119936,4769856,2119936,4769856,2119936,4769856,2119936,4769856,2119936,4769856,2119936,4769856,2119936,4769856,2119936,4769856,2119936,4769856,2119936,4769856,2119936,4769856,2119936,4769856,2119936,4769856,2119936,4769856,2119936,4769856,2119936,4769856,2119936,4769856,2119936,4769856,2119936,4769856,2981888,745472,9437184,1572864,21233664,3145728
out_dma_act,0,565440,0,1520768,0,1520768,767360,0,774400,0,774400,394240,0,570752,0,570752,285376,0,142688,0,142688,0,142688,0,142688,0,142688,0,142688,0,142688,0,142688,0,142688,0,142688,0,142688,0,142688,0,142688,0,142688,0,142688,0,142688,0,142688,0,142688,0,142688,0,142688,0,142688,0,142688,0,142688,0,142688,0,142688,0,200704,100352,0,75264,0,100352
mem_wgt,864,18432,576,128,1008,128,8192,1008,224,1008,224,32768,1008,224,1008,224,86016,1008,224,1008,224,1008,224,1008,224,1008,224,1008,224,1008,224,1008,224,1008,224,1008,224,1008,224,1008,224,1008,224,1008,224,1008,224,1008,224,1008,224,1008,224,1008,224,1008,224,1008,224,1008,224,1008,224,1008,224,1008,224,1008,224,112896,1008,224,1008,224
mem_in_act,675,0,14400,0,25200,0,50176,25200,0,25200,0,100352,25200,0,25200,0,200704,21952,0,21952,0,21952,0,21952,0,21952,0,21952,0,21952,0,21952,0,21952,0,21952,0,21952,0,21952,0,21952,0,21952,0,21952,0,21952,0,21952,0,21952,0,21952,0,21952,0,21952,0,21952,0,21952,0,21952,0,21952,0,21952,0,65856,5488,0,5488,0
mem_out_act,3136,7744,10816,21632,18928,21632,50176,18928,43264,18928,43264,100352,18928,123032,18928,123032,285376,16128,123032,16128,123032,16128,123032,16128,123032,16128,123032,16128,123032,16128,123032,16128,123032,16128,123032,16128,123032,16128,123032,16128,123032,16128,123032,16128,123032,16128,123032,16128,123032,16128,123032,16128,123032,16128,123032,16128,123032,16128,123032,16128,123032,16128,123032,16128,123032,16128,123032,16128,173056,100352,2800,75264,2800,100352
mem_partial_product,0,0,0,21632,0,21632,0,0,43264,0,43264,0,0,123032,0,123032,0,0,123032,0,123032,0,123032,0,123032,0,123032,0,123032,0,123032,0,123032,0,123032,0,123032,0,123032,0,123032,0,123032,0,123032,0,123032,0,123032,0,123032,0,123032,0,123032,0,123032,0,123032,0,123032,0,123032,0,123032,0,123032,0,173056,32928,0,75264,0,100352
mem_wgt_accesses,864,18432,36864,8192,9437184,16384,8192,2359296,819200,9437184,1638400,32768,2359296,1677312,19079424,4769856,186368,4769856,2119936,4769856,2119936,4769856,2119936,4769856,2119936,4769856,2119936,4769856,2119936,4769856,2119936,4769856,2119936,4769856,2119936,4769856,2119936,4769856,2119936,4769856,2119936,4769856,2119936,4769856,2119936,4769856,2119936,4769856,2119936,4769856,2119936,4769856,2119936,4769856,2119936,4769856,2119936,4769856,2119936,4769856,2119936,4769856,2119936,4769856,2119936,4769856,2119936,4769856,2981888,745472,9437184,1572864,21233664,3145728
mem_in_act_accesses,362475,1008864,180043776,760384,720175104,1520768,1164992,190513152,774400,762052608,1548800,591360,212336640,802816,1717148160,2283008,523264,370988800,570752,370988800,570752,370988800,570752,370988800,570752,370988800,570752,370988800,570752,370988800,570752,370988800,570752,370988800,570752,370988800,570752,370988800,570752,370988800,570752,370988800,570752,370988800,570752,370988800,570752,370988800,570752,370988800,570752,370988800,570752,370988800,570752,370988800,570752,370988800,570752,370988800,570752,370988800,570752,370988800,570752,370988800,570752,370988800,713440,468832,161480704,351232,363331584,752640
mem_out_act_accesses,698880,1130880,36966400,98849920,147865600,196179072,1534720,39337984,99897600,157351936,199020800,788480,44302336,146683264,358269184,416078208,570752,76317696,104019552,76317696,104019552,76317696,104019552,76317696,104019552,76317696,104019552,76317696,104019552,76317696,104019552,76317696,104019552,76317696,104019552,76317696,104019552,76317696,104019552,76317696,104019552,76317696,104019552,76317696,104019552,76317696,104019552,76317696,104019552,76317696,104019552,76317696,104019552,76317696,104019552,76317696,104019552,76317696,104019552,76317696,104019552,76317696,104019552,76317696,104019552,76317696,104019552,76317696,146313216,401408,26214400,77145600,58982400,154241024
mem_partial_product_acceses,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
in_rf_act_accesses,2158155,33768672,4462817280,760384,27601059840,1520768,-46904192,7362625536,774400,30028529664,1548800,-48423552,8495824896,802816,72470012160,2283008,-70124544,15334964736,570752,15334964736,570752,15334964736,570752,15334964736,570752,15334964736,570752,15334964736,570752,15334964736,570752,15334964736,570752,15334964736,570752,15334964736,570752,15334964736,570752,15334964736,570752,15334964736,570752,15334964736,570752,15334964736,570752,15334964736,570752,15334964736,570752,15334964736,570752,15334964736,570752,15334964736,570752,15334964736,570752,15334964736,570752,15334964736,570752,15334964736,570752,15334964736,570752,15334964736,713440,-67511808,4744806400,351232,10660085760,752640
out_rf_act_accesses,698880,2827200,36966400,97329152,147865600,194658304,7673600,39337984,99123200,157351936,198246400,7490560,44302336,146112512,358269184,415507456,10558912,76317696,103876864,76317696,103876864,76317696,103876864,76317696,103876864,76317696,103876864,76317696,103876864,76317696,103876864,76317696,103876864,76317696,103876864,76317696,103876864,76317696,103876864,76317696,103876864,76317696,103876864,76317696,103876864,76317696,103876864,76317696,103876864,76317696,103876864,76317696,103876864,76317696,103876864,76317696,103876864,76317696,103876864,76317696,103876864,76317696,103876864,76317696,103876864,76317696,103876864,76317696,146112512,10436608,26214400,77070336,58982400,154140672
wgt_rf_accesses,4069440,31186944,3586129920,16072704,22413312000,32145408,5373952,5780275200,18022400,23583522816,36044800,5439488,6256852992,31309824,53422387200,89037312,7827456,12328243200,29679104,12328243200,29679104,12328243200,29679104,12328243200,29679104,12328243200,29679104,12328243200,29679104,12328243200,29679104,12328243200,29679104,12328243200,29679104,12328243200,29679104,12328243200,29679104,12328243200,29679104,12328243200,29679104,12328243200,29679104,12328243200,29679104,12328243200,29679104,12328243200,29679104,12328243200,29679104,12328243200,29679104,12328243200,29679104,12328243200,29679104,12328243200,29679104,12328243200,29679104,12328243200,29679104,12328243200,29679104,12328243200,41746432,15654912,10428088320,22020096,23427809280,44040192
in_rf_act_size,56,42,14,42,14,42,98,14,42,14,42,98,14,42,14,42,98,14,42,14,42,14,42,14,42,14,42,14,42,14,42,14,42,14,42,14,42,14,42,14,42,14,42,14,42,14,42,14,42,14,42,14,42,14,42,14,42,14,42,14,42,14,42,14,42,14,42,14,42,98,14,42,14,42
