in_dma_act,2609152
in_dma_wgt,589824
out_dma_act,186624
mem_wgt,1323
mem_in_act,5488
mem_out_act,15309
mem_partial_product,15309
mem_wgt_accesses,8257536
mem_in_act_accesses,6336512
mem_out_act_accesses,3511296
mem_partial_product_acceses,0
in_rf_act_accesses,25878528
out_rf_act_accesses,3324672
wgt_rf_accesses,23592960
in_rf_act_size,700
out_rf_act_size,700
wgt_rf_size,44100
padd_ops,6718464
padd_cycles_max_per_batch,36
padd_util_cycles,5708
padd_cycles,8658
padd_units_available,700
total_padd_units,700
mac_util_cycles,208307
total_mac_units,4900
cycles_max_per_batch,14318
dma_cycles,960239
mac_units_available,4900
is_dma_cycle_selected,0
is_mac_cycle_selected,481
mac_cycles,3517812
timing_cycles,0
cycles_total,3526470
global_cycles,3526470
-hx-wx-cx-mac_wx-mac_wx_type-mac_cx-hxx-wxx-cxx-fx-mac_wxx-mac_wxx_type-mac_cxx-mac_fx-dma_cycles-hxx2-wxx2-cxx2-fx2-mac_wxx2-mac_wxx2_type-mac_cxx2-mac_fx2,0,0,0,0,0,0,56,56,7,21,100,7,0,0,0.015625,0,0,0,0,0,0,0,0
