in_dma_act,200704
in_dma_wgt,4096
out_dma_act,200704
mem_wgt,448
mem_in_act,21952
mem_out_act,200704
mem_partial_product,200704
mem_wgt_accesses,233472
mem_in_act_accesses,401408
mem_out_act_accesses,2207744
mem_partial_product_acceses,0
in_rf_act_accesses,200704
out_rf_act_accesses,2007040
wgt_rf_accesses,458752
in_rf_act_size,700
out_rf_act_size,700
wgt_rf_size,4900
padd_ops,1806336
padd_cycles_max_per_batch,9
padd_util_cycles,41
padd_cycles,45
padd_units_available,700
total_padd_units,700
mac_util_cycles,1738
total_mac_units,4900
cycles_max_per_batch,32209
dma_cycles,18950
mac_units_available,4900
is_dma_cycle_selected,0
is_mac_cycle_selected,10
mac_cycles,177100
timing_cycles,0
cycles_total,177145
global_cycles,177145
-hx-wx-cx-mac_wx-mac_wx_type-mac_cx-hxx-wxx-cxx-fx-mac_wxx-mac_wxx_type-mac_cxx-mac_fx-dma_cycles-hxx2-wxx2-cxx2-fx2-mac_wxx2-mac_wxx2_type-mac_cxx2-mac_fx2,0,0,0,0,0,0,56,56,7,140,100,7,0,0,0.015625,0,0,0,0,0,0,0,0
