in_dma_act,225792
in_dma_wgt,3456
out_dma_act,451584
mem_wgt,140
mem_in_act,6272
mem_out_act,219520
mem_partial_product,219520
mem_wgt_accesses,196992
mem_in_act_accesses,451584
mem_out_act_accesses,5870592
mem_partial_product_acceses,0
in_rf_act_accesses,225792
out_rf_act_accesses,5419008
wgt_rf_accesses,387072
in_rf_act_size,700
out_rf_act_size,700
wgt_rf_size,4900
padd_ops,4967424
padd_cycles_max_per_batch,11
padd_util_cycles,156
padd_cycles,198
padd_units_available,700
total_padd_units,700
mac_util_cycles,0
total_mac_units,4900
cycles_max_per_batch,38651
dma_cycles,23283
mac_units_available,4900
is_dma_cycle_selected,0
is_mac_cycle_selected,36
mac_cycles,748566
timing_cycles,0
cycles_total,748764
global_cycles,748764
-hx-wx-cx-mac_wx-mac_wx_type-mac_cx-hxx-wxx-cxx-fx-mac_wxx-mac_wxx_type-mac_cxx-mac_fx-dma_cycles-hxx2-wxx2-cxx2-fx2-mac_wxx2-mac_wxx2_type-mac_cxx2-mac_fx2,0,0,0,0,0,0,56,56,2,70,100,7,0,0,0.015625,0,0,0,0,0,0,0,0
