in_dma_act,151200,415872,401408,200704,1247616,301056,75264,484416,451584,75264,484416,112896,25088,172800,150528,25088,172800,150528,25088,172800,37632,12544,98304,75264,12544,98304,75264,12544,98304,75264,12544,98304,75264,18816,147456,112896,18816,147456,112896,18816,147456,28224,7840,47040,47040,7840,47040,47040,7840,47040,47040,15680
in_dma_wgt,864,288,512,259584,146016,112896,169344,63504,169344,169344,63504,73728,98304,27648,98304,98304,27648,98304,98304,27648,49152,98304,13824,98304,98304,13824,98304,98304,13824,98304,98304,13824,147456,221184,20736,221184,221184,20736,221184,221184,20736,92160,153600,8640,153600,153600,8640,153600,153600,8640,307200,409600
out_dma_act,633600,247808,200704,1204224,484800,75264,451584,278784,75264,451584,183600,25088,150528,92928,25088,150528,92928,25088,150528,64896,12544,75264,55296,12544,75264,55296,12544,75264,55296,12544,75264,55296,18816,112896,82944,18816,112896,82944,18816,112896,56448,7840,47040,24000,7840,47040,24000,7840,47040,24000,15680,62720
mem_wgt,864,288,512,1344,756,1008,2016,756,1008,2016,756,1344,2688,756,1344,2688,756,1344,2688,756,2688,3528,756,2688,3528,756,2688,3528,756,2688,3528,756,3528,3528,756,3528,3528,756,3528,3528,756,3528,3528,756,3528,3528,756,3528,3528,756,3528,3528
mem_in_act,243,2592,2592,1296,6804,3402,1944,6804,3402,1944,6804,3402,2592,6804,3402,2592,6804,3402,2592,6804,3402,3402,6804,3402,3402,6804,3402,3402,6804,3402,3402,6804,3402,3402,6804,3402,3402,6804,3402,3402,6804,2058,2058,4116,2058,2058,4116,2058,2058,4116,2058,2058
mem_out_act,1024,1568,1296,7776,2688,1944,11664,4116,1944,11664,2688,2592,15552,4116,2592,15552,4116,2592,15552,2688,5184,31104,4116,5184,31104,4116,5184,31104,4116,5184,31104,4116,7776,46656,4116,7776,46656,4116,7776,46656,2688,7840,47040,2100,7840,47040,2100,7840,47040,2100,15680,62720
mem_partial_product,0,0,0,0,0,1944,0,0,1944,0,0,2592,0,0,2592,0,0,2592,0,0,5184,6804,0,5184,6804,0,5184,6804,0,5184,6804,0,6804,6804,0,6804,6804,0,6804,6804,0,4116,4116,0,4116,4116,0,4116,4116,0,4116,4116
mem_wgt_accesses,864,288,512,259584,146016,112896,169344,63504,169344,169344,63504,73728,98304,27648,98304,98304,27648,98304,98304,27648,49152,98304,13824,98304,98304,13824,98304,98304,13824,98304,98304,13824,147456,221184,20736,221184,221184,20736,221184,221184,20736,92160,153600,8640,153600,153600,8640,153600,153600,8640,307200,409600
mem_in_act_accesses,352350,1378944,802816,602112,2900160,602112,225792,1586880,903168,225792,1119168,225792,100352,552960,301056,100352,552960,301056,100352,397440,75264,75264,319488,150528,75264,319488,150528,75264,319488,150528,75264,319488,225792,150528,479232,338688,150528,479232,338688,150528,340992,84672,101920,147840,141120,101920,147840,141120,101920,147840,235200,266560
mem_out_act_accesses,1267200,495616,401408,2408448,969600,301056,903168,557568,376320,903168,367200,125440,301056,185856,150528,301056,185856,150528,301056,129792,75264,225792,110592,137984,225792,110592,137984,225792,110592,137984,225792,110592,206976,451584,165888,282240,451584,165888,282240,451584,112896,117600,235200,48000,188160,235200,48000,188160,235200,48000,376320,564480
mem_partial_product_acceses,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
