in_dma_act,150528,401408,32,8,401408,200704,0,0,4,301056,75264,0,0,6,451584,75264,0,0,6,112896,31360,0,0,10,188160,31360,0,0,10,47040,7526400,0,0,20,94080,7526400,0,0,20,94080,7526400,0,0,20,188160,14751744,0,0,28,263424,14751744,0,0,28,263424,14751744,0,0,28,98784,10838016,0,0,48,169344,10838016,0,0,48,169344,10838016,0,0,48,169344,10838016,0,0,48,225792,250880
in_dma_wgt,864,288,256,256,512,1536,864,384,384,2304,3456,1296,864,864,3456,3456,3600,864,864,5760,9600,6000,2400,2400,9600,9600,2160,2400,2400,19200,38400,4320,9600,9600,38400,38400,4320,9600,9600,38400,38400,12000,9600,9600,53760,75264,16800,18816,18816,75264,75264,16800,18816,18816,75264,75264,16800,18816,18816,129024,221184,28800,55296,55296,221184,221184,28800,55296,55296,221184,221184,28800,55296,55296,221184,221184,10368,55296,55296,368640,409600
out_dma_act,1591328,387200,8,32,200704,0,0,12544,96,75264,0,0,18816,144,75264,0,0,4704,144,31360,0,0,7840,240,31360,0,0,1960,240,15680,0,0,3920,480,15680,0,0,3920,480,15680,0,0,3920,480,21952,0,0,5488,672,21952,0,0,5488,672,21952,0,0,1372,672,9408,0,0,2352,1152,9408,0,0,2352,1152,9408,0,0,2352,1152,9408,0,0,2352,1152,15680,62720
mem_wgt,864,18,256,256,512,16,9,4,340,2304,24,9,6,510,2352,24,25,6,510,3920,40,25,10,850,3920,40,9,10,850,7840,56,9,20,1700,7840,56,9,20,1700,7840,56,25,20,1700,8330,56,25,28,2380,8330,56,25,28,2380,8330,56,25,28,2380,8330,56,25,48,4080,8330,56,25,48,4080,8330,56,25,48,4080,8330,56,9,48,4080,8330,8330
mem_in_act,150528,25088,32,8,401408,200704,0,0,4,301056,75264,0,0,6,307328,75264,0,0,6,76832,31360,0,0,10,76832,31360,0,0,10,19208,10976,0,0,20,19208,10976,0,0,20,19208,10976,0,0,20,19208,10976,0,0,28,19208,10976,0,0,28,19208,10976,0,0,28,4802,2744,0,0,48,4802,2744,0,0,48,4802,2744,0,0,48,4802,2744,0,0,48,4802,4802
mem_out_act,1591328,24200,8,32,200704,12544,6105,12544,85,75264,3136,2916,18816,85,75264,3136,1404,4704,85,31360,784,576,7840,85,31360,784,351,1960,85,15680,196,144,3920,85,15680,196,144,3920,85,15680,196,100,3920,85,16660,196,100,5488,85,16660,196,100,5488,85,16660,196,60,1372,85,4165,49,9,2352,85,4165,49,9,2352,85,4165,49,9,2352,85,4165,49,25,2352,85,4165,4165
mem_partial_product,0,0,0,0,0,0,0,12544,0,0,0,0,18816,0,75264,0,0,4704,0,31360,0,0,7840,0,31360,0,0,1960,0,15680,196,0,3920,0,15680,196,0,3920,0,15680,196,0,3920,0,16660,196,0,5488,0,16660,196,0,5488,0,16660,196,0,1372,0,4165,49,0,2352,0,4165,49,0,2352,0,4165,49,0,2352,0,4165,49,0,2352,0,4165,4165
mem_wgt_accesses,864,288,256,256,512,1536,864,384,384,2304,3456,1296,864,864,3456,3456,3600,864,864,5760,9600,6000,2400,2400,9600,9600,2160,2400,2400,19200,38400,4320,9600,9600,38400,38400,4320,9600,9600,38400,38400,12000,9600,9600,53760,75264,16800,18816,18816,75264,75264,16800,18816,18816,75264,75264,16800,18816,18816,129024,221184,28800,55296,55296,221184,221184,28800,55296,55296,221184,221184,28800,55296,55296,221184,221184,10368,55296,55296,368640,409600
mem_in_act_accesses,374976,1584128,64,16,802816,19468288,1784832,301056,12,602112,10913280,1306368,451584,18,903168,10913280,1056384,112896,18,225792,7557760,806400,188160,40,376320,7557760,268800,47040,40,94080,15052800,241920,94080,140,188160,15052800,241920,94080,140,188160,15052800,336000,94080,140,376320,29503488,470400,131712,252,526848,29503488,470400,131712,252,526848,29503488,244608,32928,252,197568,21676032,120960,56448,720,338688,21676032,120960,56448,720,338688,21676032,120960,56448,720,338688,21676032,120960,56448,720,451584,501760
mem_out_act_accesses,2383424,774400,16,64,401408,1204224,586080,1216768,192,150528,451584,419904,2728320,288,225792,451584,202176,682080,288,94080,188160,138240,1889440,480,125440,188160,84240,472360,480,62720,188160,69120,1885520,960,94080,188160,69120,1885520,960,94080,188160,48000,1885520,960,131712,263424,67200,3693424,1344,175616,263424,67200,3693424,1344,175616,263424,40320,923356,1344,75264,225792,10368,2711856,2304,122304,225792,10368,2711856,2304,122304,225792,10368,2711856,2304,122304,225792,28800,2711856,2304,203840,313600
mem_partial_product_acceses,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
in_rf_act_accesses,2590080,1950080,32,8,401408,19267584,2365632,301056,8,301056,10838016,2130624,451584,12,451584,10838016,1651680,112896,12,112896,7526400,1336320,188160,30,188160,7526400,349920,47040,30,47040,7526400,368640,94080,120,94080,7526400,368640,94080,120,94080,7526400,508800,94080,120,188160,14751744,712320,131712,224,263424,14751744,712320,131712,224,263424,14751744,355488,32928,224,98784,10838016,148608,56448,672,169344,10838016,148608,56448,672,169344,10838016,148608,56448,672,169344,10838016,167040,56448,672,225792,250880
out_rf_act_accesses,792096,387200,40,64,1003520,3612672,586080,1204224,96,1053696,1806336,419904,2709504,144,1580544,1806336,202176,677376,144,658560,1128960,138240,1881600,480,1097600,1128960,84240,470400,480,548800,1128960,69120,1881600,1440,1081920,1128960,69120,1881600,1440,1081920,1128960,48000,1881600,1440,1514688,2107392,67200,3687936,2688,2107392,2107392,67200,3687936,2688,2107392,2107392,40320,921984,2688,903168,1580544,10368,2709504,8064,1552320,1580544,10368,2709504,8064,1552320,1580544,10368,2709504,8064,1552320,1580544,28800,2709504,8064,2587200,2885120
wgt_rf_accesses,288576,63360,512,512,114688,344064,143424,43008,768,258048,387072,139968,96768,1728,387072,387072,288000,48384,1728,322560,537600,288000,134400,4800,537600,537600,86400,67200,4800,537600,1075200,103680,268800,19200,1075200,1075200,103680,268800,19200,1075200,1075200,240000,268800,19200,1505280,2107392,336000,526848,37632,2107392,2107392,336000,526848,37632,2107392,2107392,285600,263424,37632,1806336,3096576,172800,774144,110592,3096576,3096576,172800,774144,110592,3096576,3096576,172800,774144,110592,3096576,3096576,103680,774144,110592,5160960,5734400
in_rf_act_size,98,21,98,98,98,56,21,42,98,98,56,21,42,98,98,56,35,42,98,98,56,35,42,98,98,56,21,42,98,98,56,21,42,98,98,56,21,42,98,98,56,35,42,98,98,56,35,42,98,98,56,35,42,98,98,56,35,42,98,98,56,35,42,98,98,56,35,42,98,98,56,35,42,98,98,56,21,42,98,98,98
out_rf_act_size,98,7,98,98,98,56,7,42,98,98,56,7,42,98,98,56,7,42,98,98,56,7,42,98,98,56,7,42,98,98,56,7,42,98,98,56,7,42,98,98,56,7,42,98,98,56,7,42,98,98,56,7,42,98,98,56,7,42,98,98,56,7,42,98,98,56,7,42,98,98,56,7,42,98,98,56,7,42,98,98,98
wgt_rf_size,6174,9,686,686,686,392,9,294,686,686,392,9,294,686,686,392,25,294,686,686,392,25,294,686,686,392,9,294,686,686,392,9,294,686,686,392,9,294,686,686,392,25,294,686,686,392,25,294,686,686,392,25,294,686,686,392,25,294,686,686,392,25,294,686,686,392,25,294,686,686,392,25,294,686,686,392,9,294,686,686,686
padd_ops,0,0,0,0,0,0,0,1191680,0,0,0,0,2690688,0,75264,0,0,672672,0,31360,0,0,1873760,0,62720,0,0,468440,0,31360,94080,0,1877680,0,62720,94080,0,1877680,0,62720,94080,0,1877680,0,87808,131712,0,3682448,0,131712,131712,0,3682448,0,131712,131712,0,920612,0,56448,169344,0,2707152,0,103488,169344,0,2707152,0,103488,169344,0,2707152,0,103488,169344,0,2707152,0,172480,188160
padd_cycles_max_per_batch,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,2,0,0,1,0,2,1,0,1,0,4,1,0,1,0,4,1,0,1,0,4,1,0,1,0,6,1,0,1,0,6,1,0,1,0,6,1,0,1,0,11,1,0,1,0,11,1,0,1,0,11,1,0,1,0,11,3
