,DRAM,RF,SRAM,bench,buffer_KB,ctc100,cx,cxx,cxx2,dnn_name,dw_engines,fx,fx2,global_cycles,hxx,mac_utilization,pw1_engines,pw2_engines,total_energy,total_mac_units,wxx
59,1666514400.0,454166073.12,999971332.91,FCHW_SchedulePDP_hwcf,1964.79,31.91,112.0,112.0,84.0,mnasnet1_0,2.0,56.0,42.0,207053.875,112.0,48.19,8.0,6.0,3120651806.0299997,784.0,112.0
60,1756795200.0,496840950.72,724439140.08,FCHW_SchedulePDP_hwcf,1657.29,30.41,112.0,112.0,84.0,mnasnet1_0,2.0,56.0,42.0,231899.875,27.0,48.84,8.0,6.0,2978075290.8,784.0,27.0
61,1644562400.0,461308542.24,1020208144.75,FCHW_SchedulePDP_hwcf,1964.79,32.97,224.0,56.0,42.0,mnasnet1_0,2.0,112.0,84.0,217070.3125,112.0,27.24,8.0,6.0,3126079086.99,784.0,112.0
62,1796244800.0,663018708.48,599242812.16,FCHW_SchedulePDP_hwcf,1583.09,19.41,224.0,56.0,84.0,mnasnet1_0,2.0,112.0,42.0,434669.0625,9.0,45.46,8.0,6.0,3058506320.64,784.0,9.0
63,1647700800.0,475713522.24,878903921.88,FCHW_SchedulePDP_hwcf,1814.79,32.01,224.0,56.0,42.0,mnasnet1_0,2.0,112.0,84.0,226410.3125,45.0,28.38,8.0,6.0,3002318244.12,784.0,45.0
64,2071419200.0,642836106.24,663844186.88,FCHW_SchedulePDP_hwcf,1583.09,20.79,112.0,112.0,42.0,mnasnet1_0,2.0,56.0,84.0,471762.1875,9.0,37.76,8.0,6.0,3378099493.12,784.0,9.0
65,1648315200.0,474272374.08,996524658.66,FCHW_SchedulePDP_hwcf,1953.21,33.89,224.0,56.0,84.0,mnasnet1_0,2.0,112.0,42.0,202708.0625,56.0,41.46,8.0,6.0,3119112232.74,784.0,56.0
66,1653970400.0,447411129.12,1058167574.51,FCHW_SchedulePDP_hwcf,1967.09,29.28,112.0,112.0,42.0,mnasnet1_0,2.0,56.0,84.0,252153.1875,112.0,32.28,8.0,6.0,3159549103.63,784.0,112.0
67,1644961600.0,478176311.04,875322725.92,FCHW_SchedulePDP_hwcf,1725.91,31.7,224.0,56.0,42.0,mnasnet1_0,2.0,112.0,84.0,229357.3125,36.0,28.72,8.0,6.0,2998460636.96,784.0,36.0
68,1680302400.0,515905542.72,707538429.28,FCHW_SchedulePDP_hwcf,1608.91,28.47,224.0,56.0,42.0,mnasnet1_0,2.0,112.0,84.0,273917.3125,18.0,32.05,8.0,6.0,2903746372.0,784.0,18.0
69,1671022400.0,522472326.72,662768468.32,FCHW_SchedulePDP_hwcf,1611.21,28.97,224.0,56.0,84.0,mnasnet1_0,2.0,112.0,42.0,255590.0625,18.0,44.34,8.0,6.0,2856263195.04,784.0,18.0
70,1709307200.0,471065291.52,835411986.08,FCHW_SchedulePDP_hwcf,1725.91,31.77,112.0,112.0,84.0,mnasnet1_0,2.0,56.0,42.0,215507.875,36.0,48.84,8.0,6.0,3015784477.6,784.0,36.0
71,1653755200.0,453827231.04,1054792121.38,FCHW_SchedulePDP_hwcf,1953.21,29.12,112.0,112.0,42.0,mnasnet1_0,2.0,56.0,84.0,254630.1875,56.0,32.45,8.0,6.0,3162374552.42,784.0,56.0
72,1663995200.0,460582175.04,996526759.78,FCHW_SchedulePDP_hwcf,1950.91,31.67,112.0,112.0,84.0,mnasnet1_0,2.0,56.0,42.0,209206.875,56.0,48.35,8.0,6.0,3121104134.8199997,784.0,56.0
73,2005819200.0,649591050.24,574332865.28,FCHW_SchedulePDP_hwcf,1582.17,21.03,112.0,112.0,84.0,mnasnet1_0,2.0,56.0,42.0,418770.875,9.0,49.27,8.0,6.0,3229743115.5199995,784.0,9.0
74,1699067200.0,464310347.52,905711355.68,FCHW_SchedulePDP_hwcf,1728.21,29.28,112.0,112.0,42.0,mnasnet1_0,2.0,56.0,84.0,260931.1875,36.0,33.36,8.0,6.0,3069088903.2,784.0,36.0
75,1651208000.0,482280306.24,847183096.92,FCHW_SchedulePDP_hwcf,1817.09,33.02,224.0,56.0,84.0,mnasnet1_0,2.0,112.0,42.0,209829.0625,45.0,42.06,8.0,6.0,2980671403.16,784.0,45.0
76,1701806400.0,461827629.12,909292551.64,FCHW_SchedulePDP_hwcf,1817.09,29.54,112.0,112.0,42.0,mnasnet1_0,2.0,56.0,84.0,257932.1875,45.0,33.1,8.0,6.0,3072926580.7599998,784.0,45.0
77,1676244800.0,510496213.44,741130526.96,FCHW_SchedulePDP_hwcf,1659.59,30.83,224.0,56.0,84.0,mnasnet1_0,2.0,112.0,42.0,235978.0625,27.0,42.96,8.0,6.0,2927871540.4,784.0,27.0
