,DRAM,RF,SRAM,bench,buffer_KB,ctc100,cx,cxx,cxx2,dnn_name,dw_engines,fx,fx2,global_cycles,hxx,mac_utilization,pw1_engines,pw2_engines,total_energy,total_mac_units,wxx
57,2425668000.0,644820064.8,1420701835.63,FCHW_SchedulePDP_hwcf,1967.09,59.67,224.0,56.0,84.0,mobilenet,2.0,112.0,42.0,334824.75,112.0,40.85,8.0,6.0,4491189900.43,784.0,112.0
58,2436793600.0,671597666.88,1209961039.64,FCHW_SchedulePDP_hwcf,1828.21,57.99,224.0,56.0,84.0,mobilenet,2.0,112.0,42.0,343134.75,45.0,41.56,8.0,6.0,4318352306.52,784.0,45.0
59,3568915200.0,1017453818.88,986747139.84,FCHW_SchedulePDP_hwcf,1583.95,36.31,112.0,112.0,42.0,mobilenet,2.0,56.0,84.0,631926.25,9.0,36.45,8.0,6.0,5573116158.72,784.0,9.0
60,3016787200.0,532607493.12,1243911309.92,FCHW_SchedulePDP_hwcf,1714.54,64.91,112.0,112.0,84.0,mobilenet,2.0,56.0,42.0,362249.3125,36.0,46.02,8.0,6.0,4793306003.04,784.0,36.0
61,2986681600.0,530054538.24,1347033025.12,FCHW_SchedulePDP_hwcf,1716.84,61.0,112.0,112.0,42.0,mobilenet,2.0,56.0,84.0,368822.25,36.0,35.18,8.0,6.0,4863769163.36,784.0,36.0
62,2461113600.0,732343696.32,1203834709.16,FCHW_SchedulePDP_hwcf,1734.55,53.78,224.0,56.0,84.0,mobilenet,2.0,112.0,42.0,367336.75,27.0,41.78,8.0,6.0,4397292005.48,784.0,27.0
63,2980000000.0,508735376.64,1588631985.7,FCHW_SchedulePDP_hwcf,1918.09,62.91,112.0,112.0,42.0,mobilenet,2.0,56.0,84.0,363502.25,56.0,34.29,8.0,6.0,5077367362.34,784.0,56.0
64,2995884800.0,1139143603.2,973271258.88,FCHW_SchedulePDP_hwcf,1590.51,36.07,224.0,56.0,42.0,mobilenet,2.0,112.0,84.0,663707.3125,9.0,25.74,8.0,6.0,5108299662.08,784.0,9.0
65,3019526400.0,527484407.04,1247834550.04,FCHW_SchedulePDP_hwcf,1794.27,65.61,112.0,112.0,84.0,mobilenet,2.0,56.0,42.0,360550.3125,45.0,45.86,8.0,6.0,4794845357.08,784.0,45.0
66,2462137600.0,757523353.92,1051342682.32,FCHW_SchedulePDP_hwcf,1645.96,50.8,224.0,56.0,84.0,mobilenet,2.0,112.0,42.0,387117.75,18.0,42.93,8.0,6.0,4271003636.2400002,784.0,18.0
67,3044998400.0,589835370.24,1060229096.56,FCHW_SchedulePDP_hwcf,1652.52,61.0,112.0,112.0,84.0,mobilenet,2.0,56.0,42.0,376267.3125,27.0,46.16,8.0,6.0,4695062866.8,784.0,27.0
68,2418028800.0,639398898.24,1438507400.74,FCHW_SchedulePDP_hwcf,1964.79,61.77,224.0,56.0,42.0,mobilenet,2.0,112.0,84.0,355542.3125,56.0,16.84,8.0,6.0,4495935098.98,784.0,56.0
69,2989420800.0,524931452.16,1350956265.24,FCHW_SchedulePDP_hwcf,1796.57,61.62,112.0,112.0,42.0,mobilenet,2.0,56.0,84.0,367123.25,45.0,34.91,8.0,6.0,4865308517.4,784.0,45.0
70,2451078400.0,716989840.32,1251584197.8,FCHW_SchedulePDP_hwcf,1732.26,56.24,224.0,56.0,42.0,mobilenet,2.0,112.0,84.0,386697.3125,27.0,19.56,8.0,6.0,4419652438.12,784.0,27.0
71,2415632800.0,629466208.8,1442033660.27,FCHW_SchedulePDP_hwcf,1964.79,62.12,224.0,56.0,42.0,mobilenet,2.0,112.0,84.0,352915.3125,112.0,16.5,8.0,6.0,4487132669.07,784.0,112.0
72,2428064000.0,654752754.24,1417175576.1,FCHW_SchedulePDP_hwcf,1967.09,59.37,224.0,56.0,84.0,mobilenet,2.0,112.0,42.0,337130.75,56.0,41.11,8.0,6.0,4499992330.34,784.0,56.0
73,3010105600.0,511288331.52,1513960062.5,FCHW_SchedulePDP_hwcf,1915.79,67.05,112.0,112.0,84.0,mobilenet,2.0,56.0,42.0,356929.3125,56.0,45.45,8.0,6.0,5035353994.02,784.0,56.0
74,3599020800.0,1020006773.76,843584976.64,FCHW_SchedulePDP_hwcf,1582.17,39.68,112.0,112.0,84.0,mobilenet,2.0,56.0,42.0,584408.3125,9.0,47.49,8.0,6.0,5462612550.400001,784.0,9.0
75,2424019200.0,660558501.12,1253787288.16,FCHW_SchedulePDP_hwcf,1744.29,59.87,224.0,56.0,42.0,mobilenet,2.0,112.0,84.0,365100.3125,36.0,18.24,8.0,6.0,4338364989.28,784.0,36.0
76,3017529600.0,614740819.2,1064476221.92,FCHW_SchedulePDP_hwcf,1610.52,54.16,112.0,112.0,42.0,mobilenet,2.0,56.0,84.0,397189.25,18.0,36.85,8.0,6.0,4696746641.12,784.0,18.0
77,3047635200.0,617293774.08,929743626.72,FCHW_SchedulePDP_hwcf,1608.23,57.55,112.0,112.0,84.0,mobilenet,2.0,56.0,42.0,389685.3125,18.0,46.97,8.0,6.0,4594672600.8,784.0,18.0
78,2927428000.0,500578988.16,1505293554.03,FCHW_SchedulePDP_hwcf,1964.79,65.65,112.0,112.0,84.0,mobilenet,2.0,56.0,42.0,355157.3125,112.0,45.32,8.0,6.0,4933300542.19,784.0,112.0
79,3014892800.0,587282415.36,1182317339.76,FCHW_SchedulePDP_hwcf,1654.82,57.29,112.0,112.0,42.0,mobilenet,2.0,56.0,84.0,383232.25,27.0,35.62,8.0,6.0,4784492555.12,784.0,27.0
80,2434054400.0,675912357.12,1206037799.52,FCHW_SchedulePDP_hwcf,1746.59,57.38,224.0,56.0,84.0,mobilenet,2.0,112.0,42.0,346688.75,36.0,41.82,8.0,6.0,4316004556.64,784.0,36.0
81,2897322400.0,498026033.28,1579965477.23,FCHW_SchedulePDP_hwcf,1967.09,61.58,112.0,112.0,42.0,mobilenet,2.0,56.0,84.0,361499.25,112.0,34.15,8.0,6.0,4975313910.509999,784.0,112.0
82,3005920000.0,1154497459.2,888341354.24,FCHW_SchedulePDP_hwcf,1592.8,34.94,224.0,56.0,84.0,mobilenet,2.0,112.0,42.0,624121.75,9.0,40.92,8.0,6.0,5048758813.44,784.0,9.0
83,2452102400.0,742169497.92,1116703946.96,FCHW_SchedulePDP_hwcf,1643.66,53.25,224.0,56.0,42.0,mobilenet,2.0,112.0,84.0,407227.3125,18.0,21.73,8.0,6.0,4310975844.88,784.0,18.0
84,2055456000.0,656243810.88,1208686067.48,CFHW_SchedulePDP_hwcf,1825.91,28.5,224.0,56.0,42.0,mobilenet,2.0,112.0,84.0,283472.3125,45.0,15.28,8.0,6.0,3920385878.36,784.0,45.0
85,2405971200.0,589835370.24,950679262.32,CFHW_SchedulePDP_hwcf,1652.52,36.4,112.0,112.0,84.0,mobilenet,2.0,56.0,42.0,315299.3125,27.0,43.44,8.0,6.0,3946485832.5600004,784.0,27.0
86,2052716800.0,675912357.12,1130851070.56,CFHW_SchedulePDP_hwcf,1746.59,29.86,224.0,56.0,84.0,mobilenet,2.0,112.0,42.0,274099.3125,36.0,33.3,8.0,6.0,3859480227.68,784.0,36.0
87,2217401600.0,527484407.04,1100275627.8,CFHW_SchedulePDP_hwcf,1794.27,34.55,112.0,112.0,84.0,mobilenet,2.0,56.0,42.0,285743.3125,45.0,42.57,8.0,6.0,3845161634.84,784.0,45.0
88,2161440000.0,716989840.32,1210729721.0,CFHW_SchedulePDP_hwcf,1732.26,28.42,224.0,56.0,42.0,mobilenet,2.0,112.0,84.0,314854.3125,27.0,17.56,8.0,6.0,4089159561.32,784.0,27.0
89,2162464000.0,757523353.92,994486577.36,CFHW_SchedulePDP_hwcf,1645.96,28.27,224.0,56.0,84.0,mobilenet,2.0,112.0,42.0,323139.3125,18.0,36.03,8.0,6.0,3914473931.28,784.0,18.0
90,3524934400.0,1020006773.76,775067846.4,CFHW_SchedulePDP_hwcf,1582.17,34.06,112.0,112.0,84.0,mobilenet,2.0,56.0,42.0,589877.3125,9.0,46.07,8.0,6.0,5320009020.16,784.0,9.0
91,2162464000.0,742169497.92,1085671422.16,CFHW_SchedulePDP_hwcf,1643.66,26.67,224.0,56.0,42.0,mobilenet,2.0,112.0,84.0,338709.3125,18.0,20.44,8.0,6.0,3990304920.08,784.0,18.0
92,1966444800.0,654752754.24,1310490863.14,CFHW_SchedulePDP_hwcf,1967.09,28.73,224.0,56.0,84.0,mobilenet,2.0,112.0,42.0,262812.3125,56.0,32.0,8.0,6.0,3931688417.38,784.0,56.0
93,1966444800.0,639398898.24,1358492987.94,CFHW_SchedulePDP_hwcf,1964.79,27.01,224.0,56.0,42.0,mobilenet,2.0,112.0,84.0,275739.3125,56.0,13.98,8.0,6.0,3964336686.1800003,784.0,56.0
94,2055456000.0,671597666.88,1134774310.68,CFHW_SchedulePDP_hwcf,1828.21,30.26,224.0,56.0,84.0,mobilenet,2.0,112.0,42.0,270545.3125,45.0,32.86,8.0,6.0,3861827977.5600004,784.0,45.0
95,2046726400.0,511288331.52,1301352308.26,CFHW_SchedulePDP_hwcf,1915.79,30.69,112.0,112.0,84.0,mobilenet,2.0,56.0,42.0,274114.3125,56.0,41.9,8.0,6.0,3859367039.78,784.0,56.0
96,2410220800.0,614740819.2,931917896.16,CFHW_SchedulePDP_hwcf,1610.52,32.54,112.0,112.0,42.0,mobilenet,2.0,56.0,84.0,351315.0,18.0,32.27,8.0,6.0,3956879515.3599997,784.0,18.0
97,2405971200.0,587282415.36,1035937318.0,CFHW_SchedulePDP_hwcf,1654.82,34.62,112.0,112.0,42.0,mobilenet,2.0,56.0,84.0,329189.0,27.0,30.1,8.0,6.0,4029190933.36,784.0,27.0
98,1964048800.0,498026033.28,1333067695.47,CFHW_SchedulePDP_hwcf,1967.09,27.01,112.0,112.0,42.0,mobilenet,2.0,56.0,84.0,283441.0,112.0,27.24,8.0,6.0,3795142528.75,784.0,112.0
99,2410220800.0,617293774.08,834692864.48,CFHW_SchedulePDP_hwcf,1608.23,34.17,112.0,112.0,84.0,mobilenet,2.0,56.0,42.0,336676.3125,18.0,44.93,8.0,6.0,3862207438.56,784.0,18.0
100,2046726400.0,508735376.64,1341734203.94,CFHW_SchedulePDP_hwcf,1918.09,29.19,112.0,112.0,42.0,mobilenet,2.0,56.0,84.0,286110.0,56.0,27.57,8.0,6.0,3897195980.58,784.0,56.0
101,1964048800.0,644820064.8,1314017122.67,CFHW_SchedulePDP_hwcf,1967.09,28.83,224.0,56.0,84.0,mobilenet,2.0,112.0,42.0,260506.3125,112.0,31.59,8.0,6.0,3922885987.4700003,784.0,112.0
102,2161440000.0,732343696.32,1136817964.2,CFHW_SchedulePDP_hwcf,1734.55,30.18,224.0,56.0,84.0,mobilenet,2.0,112.0,42.0,300033.3125,27.0,34.03,8.0,6.0,4030601660.52,784.0,27.0
103,1964048800.0,629466208.8,1362019247.47,CFHW_SchedulePDP_hwcf,1964.79,27.12,224.0,56.0,42.0,mobilenet,2.0,112.0,84.0,273112.3125,112.0,13.51,8.0,6.0,3955534256.2700005,784.0,112.0
104,2217401600.0,524931452.16,1167583219.48,CFHW_SchedulePDP_hwcf,1796.57,32.91,112.0,112.0,42.0,mobilenet,2.0,56.0,84.0,297739.0,45.0,28.59,8.0,6.0,3909916271.64,784.0,45.0
105,3524934400.0,1017453818.88,880270862.08,CFHW_SchedulePDP_hwcf,1583.95,31.58,112.0,112.0,42.0,mobilenet,2.0,56.0,84.0,634222.0,9.0,33.72,8.0,6.0,5422659080.96,784.0,9.0
106,1964048800.0,500578988.16,1292685799.79,CFHW_SchedulePDP_hwcf,1964.79,28.38,112.0,112.0,84.0,mobilenet,2.0,56.0,42.0,271766.3125,112.0,41.59,8.0,6.0,3757313587.95,784.0,112.0
107,2214662400.0,532607493.12,1096352387.68,CFHW_SchedulePDP_hwcf,1714.54,34.08,112.0,112.0,84.0,mobilenet,2.0,56.0,42.0,289395.3125,36.0,42.86,8.0,6.0,3843622280.8,784.0,36.0
108,2960915200.0,1154497459.2,850414913.28,CFHW_SchedulePDP_hwcf,1592.8,25.38,224.0,56.0,84.0,mobilenet,2.0,112.0,42.0,612569.3125,9.0,36.1,8.0,6.0,4965827572.48,784.0,9.0
109,2960915200.0,1139143603.2,960792078.08,CFHW_SchedulePDP_hwcf,1590.51,23.5,224.0,56.0,42.0,mobilenet,2.0,112.0,84.0,657845.3125,9.0,23.23,8.0,6.0,5060850881.28,784.0,9.0
110,2052716800.0,660558501.12,1204762827.36,CFHW_SchedulePDP_hwcf,1744.29,28.14,224.0,56.0,42.0,mobilenet,2.0,112.0,84.0,287026.3125,36.0,15.92,8.0,6.0,3918038128.4799995,784.0,36.0
111,2214662400.0,530054538.24,1163659979.36,CFHW_SchedulePDP_hwcf,1716.84,32.49,112.0,112.0,42.0,mobilenet,2.0,56.0,84.0,301391.0,36.0,29.05,8.0,6.0,3908376917.5999994,784.0,36.0
