,DRAM,RF,SRAM,bench,buffer_KB,ctc100,cx,cxx,cxx2,dnn_name,dw_engines,fx,fx2,global_cycles,hxx,mac_utilization,pw1_engines,pw2_engines,total_energy,total_mac_units,wxx
23,2078782800.0,589777439.04,856881984.0,HWFC_SchedulePDP_hwcf,460.63,40.84,224.0,56.0,42.0,efficientnet-b0,2.0,112.0,84.0,234326.40625,36.0,29.06,8.0,6.0,3525442223.04,784.0,36.0
24,2145637600.0,600092508.48,763507608.0,HWFC_SchedulePDP_hwcf,464.68,37.34,112.0,112.0,42.0,efficientnet-b0,2.0,56.0,84.0,261847.0,27.0,41.06,8.0,6.0,3509237716.48,784.0,27.0
25,2668028400.0,755398313.28,211336296.0,HWFC_SchedulePDP_hwcf,64.7,27.81,224.0,56.0,42.0,efficientnet-b0,2.0,112.0,84.0,428587.90625,9.0,34.7,8.0,6.0,3634763009.2799997,784.0,9.0
26,2193986000.0,562931817.6,912692037.0,HWFC_SchedulePDP_hwcf,648.82,48.88,112.0,112.0,84.0,efficientnet-b0,2.0,56.0,42.0,244064.5,56.0,46.03,8.0,6.0,3669609854.6,784.0,56.0
27,2136798800.0,591880511.04,864882435.0,HWFC_SchedulePDP_hwcf,591.55,45.44,224.0,56.0,84.0,efficientnet-b0,2.0,112.0,42.0,230320.625,36.0,39.97,8.0,6.0,3593561746.04,784.0,36.0
28,1929856400.0,909711084.0,491553165.0,HWCF_SchedulePDP_hwcf,240.35,35.03,224.0,56.0,84.0,efficientnet-b0,2.0,112.0,42.0,295245.125,18.0,41.85,8.0,6.0,3331120649.0,784.0,18.0
29,1861488400.0,855101976.0,1147722840.75,HWCF_SchedulePDP_hwcf,1170.45,37.54,224.0,56.0,42.0,efficientnet-b0,2.0,112.0,84.0,306750.96875,112.0,24.26,8.0,6.0,3864313216.75,784.0,112.0
30,1857173200.0,861927612.0,948431041.5,HWCF_SchedulePDP_hwcf,859.87,41.64,224.0,56.0,84.0,efficientnet-b0,2.0,112.0,42.0,279315.625,56.0,38.05,8.0,6.0,3667531853.5,784.0,56.0
31,1861488400.0,581704716.96,1124078161.49,HWCF_SchedulePDP_hwcf,1221.74,37.59,112.0,112.0,42.0,efficientnet-b0,2.0,56.0,84.0,318237.9375,112.0,37.93,8.0,6.0,3567271278.45,784.0,112.0
32,1870702800.0,871219500.0,943294345.5,HWCF_SchedulePDP_hwcf,709.82,40.42,224.0,56.0,84.0,efficientnet-b0,2.0,112.0,42.0,275520.625,45.0,39.03,8.0,6.0,3685216645.5,784.0,45.0
33,1857173200.0,589938235.2,960369267.0,HWCF_SchedulePDP_hwcf,778.7,41.38,112.0,112.0,84.0,efficientnet-b0,2.0,56.0,42.0,286266.875,56.0,43.93,8.0,6.0,3407480702.2,784.0,56.0
34,1929856400.0,907608012.0,370606908.0,HWCF_SchedulePDP_hwcf,190.64,32.14,224.0,56.0,42.0,efficientnet-b0,2.0,112.0,84.0,305975.21875,18.0,30.62,8.0,6.0,3208071320.0,784.0,18.0
35,2459554800.0,1031790372.0,283828368.0,HWCF_SchedulePDP_hwcf,117.3,27.07,224.0,56.0,84.0,efficientnet-b0,2.0,112.0,42.0,463168.625,9.0,41.24,8.0,6.0,3775173540.0,784.0,9.0
36,1857173200.0,586713835.2,959242536.75,HWCF_SchedulePDP_hwcf,780.99,37.35,112.0,112.0,42.0,efficientnet-b0,2.0,56.0,84.0,308615.9375,56.0,38.26,8.0,6.0,3403129571.95,784.0,56.0
37,1927782800.0,637370066.88,510179880.0,HWCF_SchedulePDP_hwcf,244.87,32.01,112.0,112.0,42.0,efficientnet-b0,2.0,56.0,84.0,308066.9375,18.0,41.46,8.0,6.0,3075332746.88,784.0,18.0
38,2459554800.0,1029687300.0,237593754.0,HWCF_SchedulePDP_hwcf,104.51,25.49,224.0,56.0,42.0,efficientnet-b0,2.0,112.0,84.0,462036.46875,9.0,33.46,8.0,6.0,3726835854.0,784.0,9.0
39,1906629600.0,899143752.0,741334507.5,HWCF_SchedulePDP_hwcf,393.26,33.87,224.0,56.0,42.0,efficientnet-b0,2.0,112.0,84.0,303243.21875,27.0,27.96,8.0,6.0,3547107859.5,784.0,27.0
