,DRAM,RF,SRAM,bench,buffer_KB,ctc100,cx,cxx,cxx2,dnn_name,dw_engines,fx,fx2,global_cycles,hxx,mac_utilization,pw1_engines,pw2_engines,total_energy,total_mac_units,wxx
37,9147648000.0,3492916654.08,2229283296.0,HWCF_SchedulePDP_hwcf,755.34,174.21,112.0,112.0,42.0,resnet50_1,0.0,56.0,84.0,600181.09375,18.0,67.35,7.0,9.0,14869847950.08,784.0,18.0
38,8988083200.0,3194781726.72,3081919989.76,HWCF_SchedulePDP_hwcf,1445.12,176.04,112.0,112.0,42.0,resnet50_1,0.0,56.0,84.0,588434.09375,112.0,67.29,7.0,9.0,15264784916.48,784.0,112.0
39,8988083200.0,3194781726.72,3081919989.76,HWCF_SchedulePDP_hwcf,1445.12,176.04,112.0,112.0,42.0,resnet50_1,0.0,56.0,84.0,588434.09375,56.0,67.29,7.0,9.0,15264784916.48,784.0,56.0
40,8988083200.0,3197706270.72,4103009484.8,HWCF_SchedulePDP_hwcf,1553.07,151.55,112.0,112.0,84.0,resnet50_1,0.0,56.0,42.0,639732.875,36.0,68.77,7.0,9.0,16288798955.519999,784.0,36.0
41,11489587200.0,4656543621.12,1790035200.0,HWCF_SchedulePDP_hwcf,413.82,166.15,112.0,112.0,84.0,resnet50_1,0.0,56.0,42.0,827128.0,9.0,68.08,7.0,9.0,17936166021.12,784.0,9.0
42,8988083200.0,3194612275.2,3087906004.48,HWCF_SchedulePDP_hwcf,1402.24,173.37,224.0,56.0,84.0,resnet50_1,0.0,112.0,42.0,586242.125,56.0,61.43,7.0,9.0,15270601479.68,784.0,56.0
43,9236121600.0,3492132188.16,2257288128.0,HWCF_SchedulePDP_hwcf,671.45,133.77,224.0,56.0,42.0,resnet50_1,0.0,112.0,84.0,644755.96875,18.0,74.23,7.0,9.0,14985541916.16,784.0,18.0
44,8988083200.0,3197706270.72,4103009484.8,HWCF_SchedulePDP_hwcf,1553.07,151.55,112.0,112.0,84.0,resnet50_1,0.0,56.0,42.0,639732.875,45.0,68.77,7.0,9.0,16288798955.519999,784.0,45.0
45,8988083200.0,3194000701.44,3449506739.2,HWCF_SchedulePDP_hwcf,1252.95,133.29,224.0,56.0,42.0,resnet50_1,0.0,112.0,84.0,624620.96875,45.0,74.41,7.0,9.0,15631590640.640001,784.0,45.0
46,8988083200.0,3194781726.72,3081919989.76,HWCF_SchedulePDP_hwcf,1445.12,176.04,112.0,112.0,42.0,resnet50_1,0.0,56.0,84.0,588434.09375,45.0,67.29,7.0,9.0,15264784916.48,784.0,45.0
47,9236121600.0,3495849553.92,2425798368.0,HWCF_SchedulePDP_hwcf,782.09,152.3,112.0,112.0,84.0,resnet50_1,0.0,56.0,42.0,657738.25,18.0,68.6,7.0,9.0,15157769521.92,784.0,18.0
48,9236121600.0,3492132188.16,3474434782.72,HWCF_SchedulePDP_hwcf,1103.6,133.77,224.0,56.0,42.0,resnet50_1,0.0,112.0,84.0,645225.96875,27.0,74.23,7.0,9.0,16202688570.88,784.0,27.0
