,DRAM,Energy,Latency,RF,SRAM,bench,buffer_KB,ctc100,cx,cxx,cxx2,dnn_name,dw_engines,fx,fx2,hxx,mac_utilization,pw1_engines,pw2_engines,total_mac_units,wxx
0,1386374400.0,2014748461.44,157102.0,466345405.44,162028656.0,HWFC_SchedulePDP_hwcf,154.11,32.44,112.0,224.0,112.0,mnasnet1_0,2.0,112.0,224.0,15.0,53.86,8.0,6.0,784.0,15.0
1,1386374400.0,2036943661.44,194603.0,466345405.44,184223856.0,HWCF_SchedulePDP_hwcf,190.75,32.44,112.0,224.0,112.0,mnasnet1_0,2.0,112.0,224.0,15.0,53.86,8.0,6.0,784.0,15.0
2,1487227200.0,2560457320.16,208460.0,552736972.8,520493147.36,FCHW_SchedulePDP_hwcf,1683.53,28.5,112.0,224.0,112.0,mnasnet1_0,2.0,112.0,224.0,15.0,55.51,8.0,6.0,784.0,15.0
3,1628212800.0,2710959448.16,257405.0,552736972.8,530009675.36,CFHW_SchedulePDP_hwcf,1683.53,33.07,112.0,224.0,112.0,mnasnet1_0,2.0,112.0,224.0,15.0,55.51,8.0,6.0,784.0,15.0
4,170596230400.0,1157688228772.48,57543270.0,961932805908.48,25159192464.0,Tangram_hwcf,319.38,3.75,112.0,224.0,112.0,mnasnet1_0,2.0,112.0,224.0,15.0,124555.75,8.0,6.0,392.0,15.0
5,3522448000.0,4270648450.7200003,528740.0,514154976.72,234045474.0,HWFCSchedule,31.51,27.5,56.0,70.0,0.0,mnasnet1_0,1.0,56.0,0.0,15.0,42.94,1.0,0.0,784.0,15.0
6,2888976000.0,3719211330.7200003,528740.0,514154976.72,316080354.0,HWCFSchedule2,129.46,18.13,56.0,70.0,0.0,mnasnet1_0,1.0,56.0,0.0,15.0,42.94,1.0,0.0,784.0,15.0
7,3751344000.0,5074663829.92,1294008.0,514154976.72,809164853.2,FCHWSchedule,1573.24,43.54,56.0,70.0,0.0,mnasnet1_0,1.0,56.0,0.0,15.0,45.71,1.0,0.0,784.0,15.0
8,3117872000.0,4422187669.92,528740.0,514154976.72,790160693.2,CFHWSchedule,1573.24,18.87,56.0,70.0,0.0,mnasnet1_0,1.0,56.0,0.0,15.0,42.94,1.0,0.0,784.0,15.0
