,DRAM,Energy,Latency,RF,SRAM,bench,buffer_KB,ctc100,cx,cxx,cxx2,dnn_name,dw_engines,fx,fx2,hxx,mac_utilization,pw1_engines,pw2_engines,total_mac_units,wxx
0,1221676800.0,1765843146.24,148442.5,373392522.24,170773824.0,HWFC_SchedulePDP_hwcf,154.11,26.98,112.0,224.0,112.0,mobilenet_v2,2.0,112.0,224.0,15.0,56.9,8.0,6.0,784.0,15.0
1,1237651200.0,1810297098.24,174034.5,373392522.24,199253376.0,HWCF_SchedulePDP_hwcf,190.75,27.52,112.0,224.0,112.0,mobilenet_v2,2.0,112.0,224.0,15.0,56.9,8.0,6.0,784.0,15.0
2,1297875200.0,2293431744.0,198078.5,416089251.84,579467292.16,FCHW_SchedulePDP_hwcf,1683.53,23.25,112.0,224.0,112.0,mobilenet_v2,2.0,112.0,224.0,15.0,57.82,8.0,6.0,784.0,15.0
3,1492467200.0,2501158704.0,248961.5,416089251.84,592602252.16,CFHW_SchedulePDP_hwcf,1683.53,29.64,112.0,224.0,112.0,mobilenet_v2,2.0,112.0,224.0,15.0,57.82,8.0,6.0,784.0,15.0
4,175005152000.0,793124601460.16,49239250.5,589881650972.16,28237798488.0,Tangram_hwcf,276.61,1.5,112.0,224.0,112.0,mobilenet_v2,2.0,112.0,224.0,15.0,89461.63,8.0,6.0,392.0,15.0
5,3786233600.0,4410268006.16,502354.0,369948452.16,254085954.0,HWFCSchedule,31.51,25.13,56.0,70.0,0.0,mobilenet_v2,1.0,56.0,0.0,15.0,43.31,1.0,0.0,784.0,15.0
6,3315520000.0,4046823078.16,502354.0,369948452.16,361354626.0,HWCFSchedule2,129.46,17.8,56.0,70.0,0.0,mobilenet_v2,1.0,56.0,0.0,15.0,43.31,1.0,0.0,784.0,15.0
7,4031667200.0,5338662065.68,992472.0,369948452.16,937046413.52,FCHWSchedule,1573.24,41.52,56.0,70.0,0.0,mobilenet_v2,1.0,56.0,0.0,15.0,45.44,1.0,0.0,784.0,15.0
8,3560953600.0,4853827057.68,502354.0,369948452.16,922925005.52,CFHWSchedule,1573.24,18.84,56.0,70.0,0.0,mobilenet_v2,1.0,56.0,0.0,15.0,43.31,1.0,0.0,784.0,15.0
