in_dma_act,151872,415872,401408,200704,623808,150528,75264,242208,225792,75264,242208,225792,75264,259200,56448,62720,122880,94080,62720,122880,94080,94080,245760,47040,15680,94080,94080,15680,94080,94080,15680,94080,94080,18816,112896,112896,18816,112896,28224,9408,56448,56448,9408,56448,56448,9408,56448,56448,9408,56448,56448,15680
in_dma_wgt,864,288,512,768,432,1152,1728,648,1728,1728,648,1728,1728,1800,2880,4800,12000,4800,4800,12000,4800,9600,24000,19200,38400,12000,38400,38400,12000,38400,38400,4320,46080,55296,5184,55296,55296,14400,110592,221184,28800,221184,221184,28800,221184,221184,28800,221184,221184,10368,368640,409600
out_dma_act,1591328,320000,200704,602112,256800,75264,225792,180000,75264,225792,180000,75264,225792,82368,31360,94080,69120,31360,94080,69120,31360,188160,80640,15680,94080,48000,15680,94080,48000,15680,94080,69120,18816,112896,82944,18816,112896,34560,9408,56448,10368,9408,56448,10368,9408,56448,10368,9408,56448,28800,15680,62720
mem_wgt,864,288,512,768,432,1008,1728,648,1008,1728,648,1008,1728,1800,1680,3360,2100,1680,3360,2100,1680,3360,2100,3360,3528,2100,3360,3528,2100,3360,3528,756,3528,3528,756,3528,3528,2100,3528,3528,2100,3528,3528,2100,3528,3528,2100,3528,3528,756,3528,3528
mem_in_act,972,10368,10368,5184,15552,13608,7776,23328,13608,7776,23328,13608,7776,23328,13608,12960,27216,13608,12960,27216,13608,12960,27216,8232,8232,16464,8232,8232,16464,8232,8232,16464,8232,8232,16464,8232,8232,16464,2058,2058,4116,2058,2058,4116,2058,2058,4116,2058,2058,4116,2058,2058
mem_out_act,1591328,8192,200704,602112,6528,75264,225792,18432,75264,225792,18432,75264,225792,8064,31360,94080,16464,31360,94080,16464,31360,188160,9408,15680,94080,8400,15680,94080,8400,15680,94080,12096,18816,112896,12096,18816,112896,5040,9408,56448,756,9408,56448,756,9408,56448,756,9408,56448,2100,15680,62720
mem_partial_product,0,0,0,0,0,75264,0,0,75264,0,0,75264,0,0,31360,0,0,31360,0,0,31360,0,0,15680,94080,0,15680,94080,0,15680,94080,0,18816,112896,0,18816,112896,0,9408,56448,0,9408,56448,0,9408,56448,0,9408,56448,0,15680,62720
mem_wgt_accesses,864,288,512,768,432,1152,1728,648,1728,1728,648,1728,1728,1800,2880,4800,12000,4800,4800,12000,4800,9600,24000,19200,38400,12000,38400,38400,12000,38400,38400,4320,46080,55296,5184,55296,55296,14400,110592,221184,28800,221184,221184,28800,221184,221184,28800,221184,221184,10368,368640,409600
mem_in_act_accesses,362052,1510272,802816,401408,1482912,301056,150528,868608,451584,150528,868608,451584,150528,751680,112896,125440,583680,188160,125440,583680,188160,188160,721920,94080,109760,430080,188160,109760,430080,188160,109760,336000,282240,150528,403200,338688,150528,322560,112896,141120,177408,225792,141120,177408,225792,141120,177408,225792,141120,177408,282240,266560
mem_out_act_accesses,2266112,640000,401408,1204224,513600,225792,451584,360000,225792,451584,360000,225792,451584,164736,94080,188160,138240,125440,188160,138240,125440,376320,161280,109760,282240,96000,203840,282240,96000,203840,282240,138240,244608,451584,165888,282240,451584,69120,141120,338688,20736,272832,338688,20736,272832,338688,20736,272832,338688,57600,454720,564480
mem_partial_product_acceses,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
