,DRAM,RF,SRAM,bench,buffer_KB,ctc100,cx,cxx,cxx2,dnn_name,dw_engines,fx,fx2,global_cycles,hxx,mac_utilization,pw1_engines,pw2_engines,total_energy,total_mac_units,wxx
0,21176320000.0,20221687664.64,20619081584.64,FuseLayer_hwcf,16.68,0.02,0.0,56.0,42.0,resnet50_1,0.0,112.0,84.0,3543027712.0,224.0,89.52,0.0,0.0,62017089249.28,6272.0,224.0
1,20294118400.0,20222304829.44,20446236303.36,FuseLayer_hwcf,15.42,0.03,0.0,112.0,42.0,resnet50_1,0.0,56.0,84.0,3481210880.0,224.0,88.3,0.0,0.0,60962659532.8,6272.0,224.0
2,21176320000.0,20221687664.64,20619081584.64,FuseLayer_hwcf,16.68,0.02,0.0,56.0,84.0,resnet50_1,0.0,112.0,42.0,3543027712.0,224.0,89.52,0.0,0.0,62017089249.28,6272.0,224.0
3,20294118400.0,20222304829.44,20446236303.36,FuseLayer_hwcf,15.42,0.03,0.0,112.0,84.0,resnet50_1,0.0,56.0,42.0,3481210880.0,224.0,88.3,0.0,0.0,60962659532.8,6272.0,224.0
