,DRAM,RF,SRAM,bench,buffer_KB,ctc100,cx,cxx,cxx2,dnn_name,dw_engines,fx,fx2,global_cycles,hxx,mac_utilization,pw1_engines,pw2_engines,total_energy,total_mac_units,wxx
0,11014779200.0,3698524089.6,28169542003.2,FuseLayer_hwcf,3131.83,0.04,0.0,112.0,42.0,xception,0.0,56.0,84.0,630965672.0,224.0,74.49,0.0,0.0,42882845292.799995,9800.0,224.0
1,11442292800.0,3695115330.72,28207407806.4,FuseLayer_hwcf,3131.77,0.03,0.0,56.0,84.0,xception,0.0,112.0,42.0,640247656.0,224.0,74.96,0.0,0.0,43344815937.12,9800.0,224.0
2,11442292800.0,3694907259.36,28207199735.04,FuseLayer_hwcf,3131.77,0.03,0.0,56.0,42.0,xception,0.0,112.0,84.0,640247656.0,224.0,79.33,0.0,0.0,43344399794.4,9800.0,224.0
3,11014779200.0,3696447296.64,28169958145.92,FuseLayer_hwcf,3131.83,0.04,0.0,112.0,84.0,xception,0.0,56.0,42.0,630965672.0,224.0,70.08,0.0,0.0,42881184642.56,9800.0,224.0
