,DRAM,RF,SRAM,bench,buffer_KB,ctc100,cx,cxx,cxx2,dnn_name,dw_engines,fx,fx2,global_cycles,hxx,mac_utilization,pw1_engines,pw2_engines,total_energy,total_mac_units,wxx
0,2494566400.0,959804542.2,4879992327.84,FuseLayer_hwcf,323.73,0.05,0.0,112.0,84.0,mobilenet_v2,0.0,56.0,42.0,166394611.0,224.0,52.98,0.0,0.0,8334363270.04,9800.0,224.0
1,2494566400.0,960555036.0,4879991669.28,FuseLayer_hwcf,323.73,0.05,0.0,112.0,42.0,mobilenet_v2,0.0,56.0,84.0,166394611.0,224.0,52.98,0.0,0.0,8335113105.28,9800.0,224.0
2,2697734400.0,959184749.04,4884376538.16,FuseLayer_hwcf,323.68,0.05,0.0,56.0,42.0,mobilenet_v2,0.0,112.0,84.0,168362794.0,224.0,63.81,0.0,0.0,8541295687.2,9800.0,224.0
3,2697734400.0,959185078.32,4884376867.44,FuseLayer_hwcf,323.68,0.05,0.0,56.0,84.0,mobilenet_v2,0.0,112.0,42.0,168362794.0,224.0,63.81,0.0,0.0,8541296345.759999,9800.0,224.0
