,DRAM,RF,SRAM,bench,buffer_KB,ctc100,cx,cxx,cxx2,dnn_name,dw_engines,fx,fx2,global_cycles,hxx,mac_utilization,pw1_engines,pw2_engines,total_energy,total_mac_units,wxx
0,2593728000.0,7049990.64,627329277.68,FuseLayer_hwcf,1045.11,0.26,0.0,112.0,42.0,mobilenet,0.0,56.0,84.0,16437652.0,224.0,1.8,0.0,0.0,3228107268.3199997,9800.0,224.0
1,2593728000.0,5871191.76,626313331.28,FuseLayer_hwcf,1045.05,0.26,0.0,56.0,42.0,mobilenet,0.0,112.0,84.0,16437698.0,224.0,1.71,0.0,0.0,3225912523.04,9800.0,224.0
2,2593728000.0,5081490.12,626321633.84,FuseLayer_hwcf,1045.05,0.26,0.0,56.0,84.0,mobilenet,0.0,112.0,42.0,16437698.0,224.0,1.21,0.0,0.0,3225131123.96,9800.0,224.0
3,2593728000.0,6271984.32,627345882.8,FuseLayer_hwcf,1045.11,0.26,0.0,112.0,84.0,mobilenet,0.0,56.0,42.0,16437652.0,224.0,1.3,0.0,0.0,3227345867.1200004,9800.0,224.0
