in_dma_act,150528,394272,760384,97329152,0,0,97329152,0,0,774400,3097600,99123200,0,0,570752,5136768,146112512,0,0,142688,103876864,0,0,142688,103876864,0,0,142688,103876864,0,0,142688,103876864,0,0,142688,103876864,0,0,142688,103876864,0,0,142688,103876864,0,0,142688,103876864,0,0,142688,103876864,0,0,142688,103876864,0,0,142688,103876864,0,0,142688,103876864,0,0,142688,1854944,146112512,0,0,75264,1881600
in_dma_wgt,864,18432,576,8192,1152,16384,8192,1152,32768,2304,65536,32768,2304,186368,6552,529984,186368,6552,529984,6552,529984,6552,529984,6552,529984,6552,529984,6552,529984,6552,529984,6552,529984,6552,529984,6552,529984,6552,529984,6552,529984,6552,529984,6552,529984,6552,529984,6552,529984,6552,529984,6552,529984,6552,529984,6552,529984,6552,529984,6552,529984,6552,529984,6552,529984,6552,529984,6552,745472,745472,9216,1572864,13824,3145728
out_dma_act,1591328,760384,732736,0,0,1520768,0,0,774400,719104,774400,0,0,570752,492128,570752,0,0,142688,104832,0,0,142688,104832,0,0,142688,104832,0,0,142688,104832,0,0,142688,104832,0,0,142688,104832,0,0,142688,104832,0,0,142688,104832,0,0,142688,104832,0,0,142688,104832,0,0,142688,104832,0,0,142688,104832,0,0,142688,104832,200704,0,0,75264,38400,100352
mem_wgt,864,18432,18,56,9,84,56,9,84,18,8330,56,9,84,18,8330,56,9,84,18,56,9,84,18,56,9,84,18,56,9,84,18,56,9,84,18,56,9,84,18,56,9,84,18,56,9,84,18,56,9,84,18,56,9,84,18,56,9,84,18,56,9,84,18,56,9,84,18,8330,56,9,84,18,8330
mem_in_act,150528,394272,23762,665336,0,0,665336,0,0,6050,296450,169400,0,0,1568,76832,43904,0,0,392,10976,0,0,392,10976,0,0,392,10976,0,0,392,10976,0,0,392,10976,0,0,392,10976,0,0,392,10976,0,0,392,10976,0,0,392,10976,0,0,392,10976,0,0,392,10976,0,0,392,10976,0,0,392,19208,10976,0,0,98,4802
mem_out_act,1591328,760384,22898,11881,11449,1520768,11881,2809,774400,5618,257125,3025,676,570752,1352,66640,784,144,142688,288,196,144,142688,288,196,144,142688,288,196,144,142688,288,196,144,142688,288,196,144,142688,288,196,144,142688,288,196,144,142688,288,196,144,142688,288,196,144,142688,288,196,144,142688,288,196,144,142688,288,196,144,142688,288,16660,196,25,75264,50,4165
mem_partial_product,0,0,0,11881,0,1520768,11881,0,774400,0,257125,3025,0,570752,0,66640,784,0,142688,0,196,0,142688,0,196,0,142688,0,196,0,142688,0,196,0,142688,0,196,0,142688,0,196,0,142688,0,196,0,142688,0,196,0,142688,0,196,0,142688,0,196,0,142688,0,196,0,142688,0,196,0,142688,0,16660,196,0,75264,0,4165
mem_wgt_accesses,864,18432,576,8192,1152,16384,8192,1152,32768,2304,65536,32768,2304,186368,6552,529984,186368,6552,529984,6552,529984,6552,529984,6552,529984,6552,529984,6552,529984,6552,529984,6552,529984,6552,529984,6552,529984,6552,529984,6552,529984,6552,529984,6552,529984,6552,529984,6552,529984,6552,529984,6552,529984,6552,529984,6552,529984,6552,529984,6552,529984,6552,529984,6552,529984,6552,529984,6552,745472,745472,9216,1572864,13824,3145728
mem_in_act_accesses,374976,1555776,2999680,194658304,4478592,3041536,146440192,1119360,1548800,3013120,6195200,149585920,559104,1806336,2160704,10273536,224387072,366912,1284192,509600,207753728,366912,1284192,509600,207753728,366912,1284192,509600,207753728,366912,1284192,509600,207753728,366912,1284192,509600,207753728,366912,1284192,509600,207753728,366912,1284192,509600,207753728,366912,1284192,509600,207753728,366912,1284192,509600,207753728,366912,1284192,509600,207753728,366912,1284192,509600,207753728,366912,1284192,509600,207753728,366912,1284192,509600,3709888,229605376,107520,953344,236544,3763200
mem_out_act_accesses,2383424,1520768,1465472,3041536,1465472,196179072,1534720,359552,99897600,1438208,3097600,1182720,173056,146683264,984256,5136768,1426880,104832,104019552,209664,1854944,104832,104019552,209664,1854944,104832,104019552,209664,1854944,104832,104019552,209664,1854944,104832,104019552,209664,1854944,104832,104019552,209664,1854944,104832,104019552,209664,1854944,104832,104019552,209664,1854944,104832,104019552,209664,1854944,104832,104019552,209664,1854944,104832,104019552,209664,1854944,104832,104019552,209664,1854944,104832,104019552,209664,1806336,1304576,25600,77145600,76800,1705984
