in_dma_act,151872,415872,401408,831744,401408,430592,802816,430592,301056,230400,602112,230400,50176,100352,100352,100352,100352,100352,100352,100352,100352,100352,100352,100352,25088,50176,50176
in_dma_wgt,864,288,2048,576,8192,18432,16384,18432,32768,9216,65536,9216,131072,4608,262144,4608,262144,4608,262144,4608,262144,4608,262144,4608,524288,9216,1048576
out_dma_act,1591328,320000,802816,342400,401408,320000,401408,172800,200704,173056,200704,93184,100352,73728,100352,73728,100352,73728,100352,73728,100352,73728,100352,39936,50176,25600,50176
mem_wgt,864,288,2048,576,6272,1008,6272,1008,6272,1008,6272,1008,6272,1008,6272,1008,6272,1008,6272,1008,6272,1008,6272,1008,6272,1008,6272
mem_in_act,972,10368,10368,20736,18144,36288,18144,36288,18144,36288,18144,36288,10976,21952,10976,21952,10976,21952,10976,21952,10976,21952,10976,21952,2744,5488,2744
mem_out_act,1591328,8192,802816,8704,401408,28672,401408,15232,200704,28672,200704,15232,100352,16128,100352,16128,100352,16128,100352,16128,100352,16128,100352,8736,50176,2800,50176
mem_partial_product,0,0,0,0,401408,0,401408,0,200704,0,200704,0,100352,0,100352,0,100352,0,100352,0,100352,0,100352,0,50176,0,50176
mem_wgt_accesses,864,288,2048,576,8192,18432,16384,18432,32768,9216,65536,9216,131072,4608,262144,4608,262144,4608,262144,4608,262144,4608,262144,4608,524288,9216,1048576
mem_in_act_accesses,362052,1510272,802816,1977216,802816,1544192,1605632,1017088,602112,829440,1204224,545280,301056,358400,602112,358400,602112,358400,602112,358400,602112,358400,602112,236544,275968,157696,551936
mem_out_act_accesses,2266112,640000,1605632,684800,1204224,640000,1605632,345600,802816,346112,1204224,186368,602112,147456,1103872,147456,1103872,147456,1103872,147456,1103872,147456,1103872,79872,551936,51200,1003520
mem_partial_product_acceses,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
in_rf_act_accesses,2110980,1689600,401408,1465472,401408,1702400,802816,746496,301056,918528,602112,401408,250880,393216,501760,393216,501760,393216,501760,393216,501760,393216,501760,173056,250880,148480,501760
out_rf_act_accesses,674784,320000,4014080,342400,4014080,320000,7626752,172800,3813376,173056,7426048,93184,3713024,73728,7426048,73728,7426048,73728,7426048,73728,7426048,73728,7426048,39936,3713024,25600,7375872
wgt_rf_accesses,3504384,403200,3211264,633024,3670016,460800,7340032,364032,3670016,239616,7340032,188928,3670016,110592,7340032,110592,7340032,110592,7340032,110592,7340032,110592,7340032,87552,7340032,92160,14680064
in_rf_act_size,112,21,112,42,112,63,112,63,112,63,112,63,112,63,112,63,112,63,112,63,112,63,112,63,112,63,112
out_rf_act_size,112,7,112,14,112,21,112,21,112,21,112,21,112,21,112,21,112,21,112,21,112,21,112,21,112,21,112
wgt_rf_size,7056,9,784,18,784,27,784,27,784,27,784,27,784,27,784,27,784,27,784,27,784,27,784,27,784,27,784
padd_ops,0,0,0,0,401408,0,802816,0,401408,0,802816,0,401408,0,903168,0,903168,0,903168,0,903168,0,903168,0,451584,0,903168
padd_cycles_max_per_batch,0,0,0,0,32,0,32,0,12,0,12,0,5,0,5,0,5,0,5,0,5,0,5,0,10,0,10
padd_util_cycles,0,0,0,0,27.190476190476204,0,54.38095238095241,0,22.314285714285717,0,44.62857142857143,0,18.65714285714286,0,41.97857142857143,0,41.97857142857143,0,41.97857142857143,0,41.97857142857143,0,41.97857142857143,0,82.79464285714285,0,165.5892857142857
padd_cycles,0,0,0,0,32,0,64,0,24,0,48,0,20,0,45,0,45,0,45,0,45,0,45,0,90,0,180
