in_dma_act,150528,401408,401408,200704,0,0,75264,0,0,75264,0,0,25088,0,0,25088,0,0,25088,0,0,4816896,0,0,4816896,0,0,4816896,0,0,4816896,0,0,10838016,0,0,10838016,0,0,10838016,0,0,7526400,0,0,7526400,0,0,7526400,0,0,250880
in_dma_wgt,864,288,512,1536,864,2304,3456,1296,3456,3456,1296,4608,6144,1728,6144,6144,1728,6144,6144,1728,12288,24576,3456,24576,24576,3456,24576,24576,3456,24576,24576,3456,36864,55296,5184,55296,55296,5184,55296,55296,5184,92160,153600,8640,153600,153600,8640,153600,153600,8640,307200,409600
out_dma_act,1591328,387200,200704,0,0,75264,0,0,75264,0,0,25088,0,0,25088,0,0,25088,0,0,12544,0,0,12544,0,0,12544,0,0,12544,0,0,18816,0,0,18816,0,0,18816,0,0,7840,0,0,7840,0,0,7840,0,0,15680,62720
mem_wgt,864,18,512,16,9,24,24,9,24,24,9,32,32,9,32,32,9,32,32,9,64,56,9,64,56,9,64,56,9,64,56,9,84,56,9,84,56,9,84,56,9,84,56,9,84,56,9,84,56,9,84,8330
mem_in_act,150528,25088,401408,200704,0,0,75264,0,0,75264,0,0,25088,0,0,25088,0,0,25088,0,0,10976,0,0,10976,0,0,10976,0,0,10976,0,0,10976,0,0,10976,0,0,10976,0,0,2744,0,0,2744,0,0,2744,0,0,4802
mem_out_act,1591328,24200,200704,12544,6105,75264,3136,2916,75264,3136,1485,25088,784,676,25088,784,676,25088,784,351,12544,196,144,12544,196,144,12544,196,144,12544,196,144,18816,196,144,18816,196,144,18816,196,78,7840,49,25,7840,49,25,7840,49,25,15680,4165
mem_partial_product,0,0,0,0,0,75264,0,0,75264,0,0,25088,0,0,25088,0,0,25088,0,0,12544,196,0,12544,196,0,12544,196,0,12544,196,0,18816,196,0,18816,196,0,18816,196,0,7840,49,0,7840,49,0,7840,49,0,15680,4165
mem_wgt_accesses,864,288,512,1536,864,2304,3456,1296,3456,3456,1296,4608,6144,1728,6144,6144,1728,6144,6144,1728,12288,24576,3456,24576,24576,3456,24576,24576,3456,24576,24576,3456,36864,55296,5184,55296,55296,5184,55296,55296,5184,92160,153600,8640,153600,153600,8640,153600,153600,8640,307200,409600
mem_in_act_accesses,374976,1584128,802816,19468288,1784832,301056,10913280,1306368,451584,10913280,661248,112896,4841984,419328,150528,4841984,419328,150528,4841984,215040,37632,9633792,193536,75264,9633792,193536,75264,9633792,193536,75264,9633792,193536,150528,21676032,290304,225792,21676032,290304,225792,21676032,153216,56448,15052800,100800,94080,15052800,100800,94080,15052800,100800,188160,501760
mem_out_act_accesses,2383424,774400,401408,1204224,586080,7300608,451584,419904,10913280,451584,213840,3637760,150528,129792,4841984,150528,129792,4841984,150528,67392,2420992,150528,55296,4829440,150528,55296,4829440,150528,55296,4829440,150528,55296,7244160,225792,82944,10856832,225792,82944,10856832,225792,44928,4523680,141120,24000,7534240,141120,24000,7534240,141120,24000,15068480,313600
mem_partial_product_acceses,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
in_rf_act_accesses,2590080,1950080,401408,19267584,2365632,301056,10838016,2130624,451584,10838016,871200,112896,4816896,668928,150528,4816896,668928,150528,4816896,279936,37632,4816896,294912,75264,4816896,294912,75264,4816896,294912,75264,4816896,294912,150528,10838016,442368,225792,10838016,442368,225792,10838016,194688,56448,7526400,139200,94080,7526400,139200,94080,7526400,139200,188160,250880
out_rf_act_accesses,792096,387200,1003520,3612672,586080,7225344,1806336,419904,10838016,1806336,213840,3612672,752640,129792,4816896,752640,129792,4816896,752640,67392,2408448,752640,55296,4816896,752640,55296,4816896,752640,55296,4816896,752640,55296,7225344,1580544,82944,10838016,1580544,82944,10838016,1580544,44928,4515840,1081920,24000,7526400,1081920,24000,7526400,1081920,24000,15052800,2885120
wgt_rf_accesses,288576,63360,114688,344064,143424,258048,387072,139968,387072,387072,106272,258048,344064,89856,344064,344064,89856,344064,344064,69120,344064,688128,82944,688128,688128,82944,688128,688128,82944,688128,688128,82944,1032192,1548288,124416,1548288,1548288,124416,1548288,1548288,98496,1290240,2150400,86400,2150400,2150400,86400,2150400,2150400,86400,4300800,5734400
in_rf_act_size,98,21,98,56,21,42,56,21,42,56,21,42,56,21,42,56,21,42,56,21,42,56,21,42,56,21,42,56,21,42,56,21,42,56,21,42,56,21,42,56,21,42,56,21,42,56,21,42,56,21,42,98
out_rf_act_size,98,7,98,56,7,42,56,7,42,56,7,42,56,7,42,56,7,42,56,7,42,56,7,42,56,7,42,56,7,42,56,7,42,56,7,42,56,7,42,56,7,42,56,7,42,56,7,42,56,7,42,98
wgt_rf_size,6174,9,686,392,9,294,392,9,294,392,9,294,392,9,294,392,9,294,392,9,294,392,9,294,392,9,294,392,9,294,392,9,294,392,9,294,392,9,294,392,9,294,392,9,294,392,9,294,392,9,294,686
padd_ops,0,0,0,0,0,7150080,0,0,10762752,0,0,3587584,0,0,4791808,0,0,4791808,0,0,2395904,75264,0,4804352,75264,0,4804352,75264,0,4804352,75264,0,7206528,112896,0,10819200,112896,0,10819200,112896,0,4508000,94080,0,7518560,94080,0,7518560,94080,0,15037120,188160
padd_cycles_max_per_batch,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,1,0,2,1,0,2,1,0,2,1,0,2,1,0,2,1,0,2,1,0,4,3
padd_util_cycles,0,0,0,0,0,81.42857142857142,0,0,122.57142857142875,0,0,130.74285714285682,0,0,174.62857142857095,0,0,174.62857142857095,0,0,174.62857142857095,54.857142857143266,0,350.1714285714275,54.857142857143266,0,350.1714285714275,54.857142857143266,0,350.1714285714275,54.857142857143266,0,679.3690476190459,82.28571428571436,0,1019.9404761904734,82.28571428571436,0,1019.9404761904734,82.28571428571436,0,1094.6158008658,274.2857142857125,0,1825.628787878746,274.2857142857125,0,1825.628787878746,274.2857142857125,0,3568.849999999969,88.35164835164831
padd_cycles,0,0,0,0,0,95,0,0,143,0,0,143,0,0,191,0,0,191,0,0,191,384,0,383,384,0,383,384,0,383,384,0,766,576,0,1150,576,0,1150,576,0,1150,1920,0,1918,1920,0,1918,1920,0,3836,96
padd_units_available,98,0,98,56,0,42,56,0,42,56,0,42,56,0,42,56,0,42,56,0,42,56,0,42,56,0,42,56,0,42,56,0,42,56,0,42,56,0,42,56,0,42,56,0,42,56,0,42,56,0,42,98
total_padd_units,98,0,98,56,0,42,56,0,42,56,0,42,56,0,42,56,0,42,56,0,42,56,0,42,56,0,42,56,0,42,56,0,42,56,0,42,56,0,42,56,0,42,56,0,42,56,0,42,56,0,42,98
mac_util_cycles,6200,334,3144,48249,1002,6101,27276,1010,9152,27276,1036,2399,12364,979,3198,12364,979,3198,12364,979,1075,1666,1536,2150,1666,1536,2150,1666,1536,2150,1666,1536,3978,12499,2304,5967,12499,2304,5967,12499,2246,3306,8063,2649,5510,8063,2649,5510,8063,2649,11020,590
total_mac_units,686,98,686,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,686
cycles_max_per_batch,24802,58,12579,12565,58,3179,3157,39,3179,3157,40,834,805,30,834,805,30,834,805,30,281,218,25,281,218,25,281,218,25,281,218,25,520,218,25,520,218,25,520,218,26,289,71,23,289,71,23,289,71,23,578,619
dma_cycles,2365,4,6280,3160,13,36,1230,20,54,1230,20,72,488,27,96,488,27,96,488,27,192,75648,54,384,75648,54,384,75648,54,384,75648,54,576,170208,81,864,170208,81,864,170208,81,1440,120000,135,2400,120000,135,2400,120000,135,4800,29283
mac_units_available,686,98,686,392,98,294,392,98,294,392,98,294,392,98,294,392,98,294,392,98,294,392,98,294,392,98,294,392,98,294,392,98,294,392,98,294,392,98,294,392,98,294,392,98,294,392,98,294,392,98,294,686
is_dma_cycle_selected,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63
is_mac_cycle_selected,1,16,1,96,96,96,144,144,144,144,144,144,192,192,192,192,192,192,192,192,192,768,384,384,768,384,384,768,384,384,768,384,384,1152,576,576,1152,576,576,1152,576,576,2880,960,960,2880,960,960,2880,960,960,1
mac_cycles,24802,928,12579,1206240,5568,305088,454608,5616,457632,454608,5760,119952,154560,5760,159936,154560,5760,159936,154560,5760,53760,166656,9600,107520,166656,9600,107520,166656,9600,107520,166656,9600,198912,249984,14400,298368,249984,14400,298368,249984,14976,165312,201600,22080,275520,201600,22080,275520,201600,22080,551040,23800
timing_cycles,0,0,0,1206240,5568,305183,454608,5616,457775,454608,5760,120095,154560,5760,160127,154560,5760,160127,154560,5760,53951,167040,9600,107903,167040,9600,107903,167040,9600,107903,167040,9600,199678,250560,14400,299518,250560,14400,299518,250560,14976,166462,203520,22080,277438,203520,22080,277438,203520,22080,554876,0
